2018-04-27 01:24:20	cb7ed9cb91c81bda7f914077de86b0d2:Pnvx9Xf64Pou0oE4EDqU9lkOB61pMThj	Q1:信義之星-中興里區民活動中心	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	39.8.40.226
2018-04-27 10:40:38	b5b8bf467414e35975d5f632cc4218e5:NptlvAyM6wSNKG2WcK0VQ12qzVLpAZQU	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 10:40:58	65e014dfa63688ed43c425d5905ab76a:6JW50RGkK2FEaS6ecWwJKL01Y9daNMkO	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:51:22	3501258633b68f6d8c7a4700a7ece738:sJhWHNQ0httLo6yBD7NXsSxggf6smwKz	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	39.9.38.69
2018-04-27 10:53:09	32ae61d29922092cfaf2c52a97422007:TcFVEgns6v4koWXuA0y5gfTme7GUHAbh	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 10:55:58	bc45bbd5bf4a7388e3dd1eac6b203ebc:dMIvB6o5uXws8S3ExN8fA631RLPR4SUo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 11:02:01	24fd923749741a9bf4ed294594c96ad6:6lwCHz2xYA1svTPXgMK0GCnLuu25tuGr	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 11:04:03	6df72336bbe6032304e441ce829834f7:BCaRyA4C7eA6LJFYe5CJqUw02AFKIV4u	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	39.10.75.74
2018-04-27 11:08:23	0be9d033d19f8c0dc298147c533487e4:O5aHM4pmi7rCs6qc7wy1kczsde24nc8s	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	116.59.172.33
2018-04-27 11:13:32	a6f366b6c411e8f638db1575299ddf96:hV5ZsfQmhQiOxdVUuDrPRNz115ICd3EZ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	27.52.0.62
2018-04-27 11:14:55	30764b3638f7e44fe9b243b492f0ba5b:bSXotZASS80CCzPslOPcxJV6oFELDnKo	Q1:信義後花園-松隆映像	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	110.50.154.139
2018-04-27 11:19:14	a7d9a2f3b7d8fb6f30b4a541973d2f2f:a4R2fsvxKywO56V5bxAcfHEL8QHD0nTZ	Q1:信義之星-中興里區民活動中心	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	210.71.63.250
2018-04-27 11:19:29	13eee381892e7452dbdb9d95d0ecd5b1:fKURRDvPworjgOPquG0zSXgVGh57tuMM	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	10.14.100.100
2018-04-27 11:23:48	71cfbf6f61ee72ad8d7cf0fc55a72210:I2LNvM0Jv2kRheBAEk3ptlTy4NhXuvVI	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,;	172.29.120.140
2018-04-27 11:34:04	07033b0b28c2b016c7d01083a02011b7:GKgKatcotQy6GVqyxQETEh3clTZKM7KO	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	60.250.34.235
2018-04-27 11:35:48	34b2b864fd8520c1a9537ee9e1c84e3a:wIFwAfkyzi5bbkznKMz3xjlnUPb8S3Ut	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.137.54.156
2018-04-27 11:39:00	9222809eb51cd9a982e9c240f0fff8fe:Fqr6J1c3lhbfsFPaEIj0whH4rBaROuyc	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	36.224.106.31
2018-04-27 11:39:22	89d904527019b2880588551213611c11:GNgh2AgdbNKh3ywlgwNtdHIuZlJq8Xhz	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.114.103
2018-04-27 11:41:37	caee23e01948369ca3e5ea6183d56826:eGgkP4NRgnZ00razWWNfsWmgE9Y1oNpv	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	36.224.106.31
2018-04-27 12:00:23	a50a065fc292e6c6d5a798714dd6cc67:R9uxvdfEiWsW4DkO5bWSCM25oe1rd4R1	Q1:公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 12:13:53	ce26f7f92990798b2225af8e942c918a:ZwbdaWTTUBsz4UFfuKZdAMYlfg19EitC	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.137.93.114
2018-04-27 12:23:25	5255668a9cb3d5435ec66bda6f90bde2:1YXBWcewTLrZg6CMhJfSaXa7iXiux7EY	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	111.184.11.24
2018-04-27 12:26:26	b40ae25889cff4415bdfd80a2c9c7b5e:rts3Nu0T50j1N9xep9zIg3Rff8iFW8Y3	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,;	172.29.120.140
2018-04-27 12:26:36	9e6bff4dcfabfdddfe3836f1e45270e1:QSjOeAu2HuSaah38JoKA7lihoninUaP3	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	110.50.157.223
2018-04-27 12:32:20	b6b49a0575742a977d574137dc5bf9d5:bhe12KURpsV2Ww6mBkjKzQyoruZsx6de	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	211.75.174.139
2018-04-27 12:49:06	5ad31042aeae493b4581982a9c5e5f09:iHSmi2eclSTHe7r208Jx5BlLYxDSYl9w	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	210.69.42.10
2018-04-27 12:59:58	428846de609cda7f0bf00643e790ddae:QMkQb9AfOpuFP07pSwC3tXYM7z5A0Hmn	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.138.182.44
2018-04-27 13:04:54	7c2ef20f97dc6907ce1df3678d3d1420:qjfKU9GJxB9IdifVpnQFHRImsJ7nTFta	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.36.138
2018-04-27 13:15:47	6925417738401bd906162ad83dd12c65:tsDaJSZooOBShzz8KlS1XfjGYT96C58R	Q1:信義後花園-松隆映像	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.57.207
2018-04-27 13:17:49	3e79e6155af765a30bf831bf92ba48ea:OlaecwP3aywVF1lmcOJqLjts4VCykyRe	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.57.207
2018-04-27 13:19:32	68ca84e0f5b25bdd20a4ae88839db5fc:fxXugkAjRWQ0KOTMLEvRGXDcMIKmjyD5	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.57.207
2018-04-27 13:21:17	779079d7fc4bbf37d231d4362fdda381:4LlyVZVJB8qZJqEe2dGNHElFyk9JLa9m	Q1:信義後花園-松隆映像	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.15.57.207
2018-04-27 13:34:50	6b83225a63931206a3bce4d20eef7381:Jh4hQ3mZVURulN7fz4KByI8P4CmlbYwm	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	223.136.86.86
2018-04-27 13:36:09	19124d5d651b5b9dc86c7165e22366db:FGGbEkTPML3oZwJVVAH1QkTX7Ud9TTjX	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.13.246.17
2018-04-27 13:36:14	a0cb17e28f581e29b605c9d590a6459d:OouYpUgge6fSOIAfpo1wlewbv7k8mCMs	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	101.13.246.17
2018-04-27 13:36:25	e1b1252782e3deb89cd67841504f8de7:JuuBuYjcOa03rqYmpAF3bwUSsc7pah8I	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	39.8.68.163
2018-04-27 13:36:30	bf27340a265cbf13f6996ff916d0610f:ztWGmLIptMvbcq84SVTXNyjoDvQwE7Qq	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	101.14.209.13
2018-04-27 13:36:53	a2d641ce389f812c0be58c227b80ce5b:0gcO6zZ3zRyDl1t2UhNtaeMU6pdfg8CL	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.13.246.17
2018-04-27 13:37:05	79f0ea111a48c2d7248ea2adacf4e0bc:m0PTKTJkThzwkQpk4NUlWajLHY5jOGVP	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	110.28.231.235
2018-04-27 13:37:10	c790cad848425e29ce8ef35d475322e5:oPEvMfVLUXlZC1M7OKZ0G9xUDHoa06Fx	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.12.49.102
2018-04-27 13:37:40	6e3c5c982cdee28e82209934dd57976c:e1MQ2Y365FjPy48liHbsOSH8qNJUIYya	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	110.28.106.96
2018-04-27 13:37:47	a80cb82782b69bed60207d8b3e1ef66c:orkKILhXp9LhVVVRFyQKnvy5kkUykWXW	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	101.138.171.173
2018-04-27 13:37:55	dffc3491e817a46f08112232ace6024f:tLe0Y04UKh5VQfYWNEZ95QyXK3AU2d24	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	223.140.36.138
2018-04-27 13:38:06	e3d7da0e840093314f97300ddca63c3a:Chvrv3yAUMcOGlXQXSrJPib9McbYSLPu	Q1:公園內建廁所	,樂活後山埤一號計畫	,台北市新亮點最長巷之前世今生	,;	180.217.82.30
2018-04-27 13:38:19	6e1a266919573d39282d3747bf13cf8e:dBQcbdRkhuF9QXZ3fVMHwgAwQ1e79EDi	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.10.104.29
2018-04-27 13:38:42	a92b55f69610142fa9add4db1712d4ec:22hJ6hBccJyoipag29XhyQa4pRba2ecm	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	49.219.129.177
2018-04-27 13:38:43	74e7ac71e095d59e5528e977f254b4ac:7NJ2JUBnMxV91ncptHN2NcikFK1eZjbN	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	49.214.120.43
2018-04-27 13:38:50	806056fafce80bc10f99f698f57ff627:NhrJHaJlrvlC4d3v8dj68lOCksonUcyz	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	114.136.37.208
2018-04-27 13:39:02	ceafa5e3b5f92c6cc2fbb74e1765c7bc:HWdLy4aMTLPZITMg9clPfnVQza4FB2I3	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,台北市新亮點最長巷之前世今生	,;	180.217.98.60
2018-04-27 13:39:17	7465ecd296568f3aa57f0514d85fa3bc:RgdSsKb9FHSowZ2Eg5jcehF3Ifndhisr	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	27.246.137.41
2018-04-27 13:39:37	7614648c15c9372c4ed5a6bd93571e1b:hMSaMUGjL3ndwKYpUZMnlSXrJEw1r5CM	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	1.200.216.226
2018-04-27 13:39:42	fc439caa0e0f46fe5ba3af0c97d64638:OuqXdkMTvm6fLvJluWUVDwzf569WIFAC	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	39.8.133.35
2018-04-27 13:39:50	f9507803247ddf837546dc2acba997d4:LvEOU35tGRDvqSbhmio4aUNLkZBPFnjr	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	101.13.0.95
2018-04-27 13:39:53	084bf6e8ed4f9f37bd9b6b28be174b09:twAvH6FQgPdtOPzRf11t7cRAoE3URU2S	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	180.217.98.251
2018-04-27 13:40:09	327682360d32d1a28dab57f51a461ddf:XLPdv46wOGG7VwJNIK9CgWpf1tzUKUbP	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	223.140.0.147
2018-04-27 13:40:18	625e0ed15db61225f2259ba5c4a2b38c:D909oXKBBRoUzK3Hn5Xv252lNKAuSXGQ	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	101.13.246.17
2018-04-27 13:40:24	5f16659c92f4aba79d30bcf0e9e4074f:QdPaGHuiLMhX3TN0eHI9ZJneyl8cOE2U	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	101.13.246.17
2018-04-27 13:40:25	6d43354bda5b84a2d158e3fb402a0438:Ga3tOc7jiI8cynS5b9TqzXOVu1TWf9ch	Q1:信義後花園-松隆映像	,公園內建廁所	,閃亮永春-商圈重生	,;	180.217.133.170
2018-04-27 13:40:26	f5be02cfbb32211c623ba0e8963dd540:2xKBMWKa44jhPPYqWw4lX2fpYi0keaP8	Q1:信義之星-中興里區民活動中心	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	49.216.7.45
2018-04-27 13:41:05	2595dd52e8c0117cea30247a103ac956:Er95AEGQITA8oNYkPBK2bdc14q1xDTKP	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	223.140.109.119
2018-04-27 13:41:20	d831db5b50fb58dcb4d5944d65441cc7:ygeuxC3OkFjnda34YYsQHI9GmsvddBwA	Q1:公園內建廁所	,樂活後山埤一號計畫	,台北市新亮點最長巷之前世今生	,;	223.140.89.183
2018-04-27 13:43:18	c8a62450808868365e48203c4231e041:ofOiGOsoQsqW6DTPTyA1KxMVol9dHIkG	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.206.226
2018-04-27 13:43:25	f645a59d7c927260edaeccb790f3e227:yX4JSNqjuH9TOa5Y0399x3Z4xCsVcG2c	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,樂活後山埤一號計畫	,;	101.138.171.173
2018-04-27 13:44:14	2934b1166e14ab59d387c16866078a44:JMgIS3FTJoNvnAExsEs53zgKaiUPaCVj	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.94.64
2018-04-27 13:45:57	5a671ad7c7b8cb7221b2c48d2a0afd39:BOn72ZoLYiMZmpsRkRj5zQKu9sJl3JDL	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,;	172.29.121.81
2018-04-27 13:46:13	c66d5b111fb2e95ef0395c05da20535a:1twv6JO3efuXMjZVagTEkv7Z5kprvcLJ	Q1:樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	36.224.106.31
2018-04-27 13:46:52	9769217961a0891f6373f5dcd6195e84:F9nAbR3hopEpJRuG8N8ISeL6JFwxh2GF	Q1:公園內建廁所	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:47:05	a2f536f3f9761f4317d7d50658b42bae:3gYvKWboYzorgOGOCrGGdJmjDJ9PPXLk	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:48:19	85897dec393f1f98e91aa776083da7ad:aTuou12lj1rfyKQvAGNRXCLIPAaB8KMh	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,;	223.140.89.183
2018-04-27 13:48:30	ab5d02f06a6e7719a10a761cdac4dfd1:zEceEqNqN5WsStqslHakuMovbXyDNOPo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:49:43	b5e8812a42863e56d858fb5138b9cff4:Z22UagEYiHCQVDFg78bxfKBKrox8klw6	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:50:29	2b9c93ea6e565c31aaf047f5b8474e1e:eAXRzMTCDGUOSgCH4kJGYDt9dwOjt29K	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	172.29.121.81
2018-04-27 13:50:54	4b32fd26b2a2df073d9c68a7abd9db8b:FTPx70oM1RjKmo9O5DruR1fkRHY0znmY	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:51:06	b30a484bcd6e5b20bccbf8884a5938c4:WhkpC9AuMv3xaqe78Ot8nC9ZOKeEsViA	Q1:信義後花園-松隆映像	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	203.71.94.6
2018-04-27 13:51:19	414e3997eaa5378e2f98de54ff359782:ACrYUCzThu5WFyDTCSMQQcTeUdPNbd8q	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:52:07	2af80093cce6f380f11e1e4925731593:KW7X4csKXM8yLMXpYzXlUVZlsrYfcgjJ	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:52:22	9aa154b3fb3fd905054bc8e51181ae5c:otMMVd00CrXSw4pMuwuuDTvgmYQK4aEE	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	172.29.121.81
2018-04-27 13:53:13	a926923df782f0945e008346f6c1fb4c:1ZXQP95a0f1MQ5mOGakfpc7xKKG1PHwp	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:54:16	8627f6398d6949361e65857c43ca3f98:zeaS7ADpulgwqYWjoUw0WpZ6w7Li8Vbr	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:54:41	ecb4acd5a2d33bf7be56f184de1320ff:Rky2X8VA7P9ZaiHy0BDdyDpHvsxKfe6r	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,閃亮永春-商圈重生	,;	172.29.121.81
2018-04-27 13:55:20	91a233f7d0a6a6ce33c10f4eba6986b7:W1NsScC8YNvHeKaytV0Nd2gUNWexIOIK	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:55:30	4ff4c592bab9d42ba2b26ee9d71e7c18:KmKvasbXQHiKeqfajXEbcuJheZx8q4Uu	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:56:28	4af89a11949ea90a5d80dca1ed8c12c3:2CQ4YNY8F34c02dRdo6Ypby8s5xZx0Kd	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.115.113
2018-04-27 13:56:36	184181def7aca8194c7529760094615b:4FLr1nzr2hthzHVuPr6KOom1hL5ETT4J	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:57:27	7a36baf815e2026bb407ab064ff3ab88:xXT08s09xBct3CKB7OkHaA6Ye09taAvo	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:58:29	98e3bc4bf1000e9c072dafbf4c6713b2:XXxikQpETHSrxNdc6hQRN6uvdXoBTOtq	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 13:58:45	a784ae671d519285cee912d7cf5197eb:gEXszqpWimOH863PzeWlFm13lNP84AzX	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 14:00:50	73f57518830d0bb00332640bb574a666:KuRvigLr8jSu72jwB6J5MkTXkfvXlwid	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.120.140
2018-04-27 14:01:20	8d7101fc428d79bfe6a2fb207fec710e:uzsJqd9M6iNxjRtD4znfyVGUWJMMZ3Zn	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	60.251.5.169
2018-04-27 14:06:38	f9df1b17b21ec99995f3af3d2c39ab15:CJQOVmlsAcUYeX4l5SYl0SBuPqevt4Oc	Q1:信義後花園-松隆映像	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	223.140.36.138
2018-04-27 14:13:39	04bc3072748cdda53bde9de82c7d5334:WBmz0X7JkBqSOra7eu7FwfbVWbKvDipg	Q1:信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,;	172.29.121.81
2018-04-27 14:13:43	c74e77ff3a237d922e6821dbf49a0ab9:qcuLKNKDIrUnQJnaiRgWUVIwbYXmP7vY	Q1:公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,;	115.82.59.175
2018-04-27 14:15:24	811981d0bb4628ac4721aaafcb2255f9:DO7lghF31qqockXLGhIjnDkzW9scVhOP	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.82
2018-04-27 14:16:22	05c7717feb12c6f01bbdaa08b9b218de:XlDnrDJADWQX6xmrgvF5Xa3Xcw8qgo1i	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.82
2018-04-27 14:17:18	d9c8a1876cc57b33a86a2a0a4d5446c5:tSQpOeyMvVjjP5dzCuQtUg8r9oS3S2FU	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 14:17:21	aa54368ddba0fb2c3f03f3bd88922978:5zvVwEkggUFN7SdlRIEKGUMaMriBI1Pj	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.82
2018-04-27 14:18:05	ffd2a9f1a3d7f63b96f2673b0d71b0e0:K1N803RD5jpLVcyEQcWLIwTWSFP6GHgP	Q1:信義之星-中興里區民活動中心	,公園內建廁所	,台北市新亮點最長巷之前世今生	,;	172.29.121.81
2018-04-27 14:18:14	895640085d310a4ebd03f917da5f2dcf:szG2mlpEpKvj0RQSsWMBGdeVZiVMGfYf	Q1:信義之星-中興里區民活動中心	,信義後花園-松隆映像	,公園內建廁所	,樂活後山埤一號計畫	,閃亮永春-商圈重生	,台北市新亮點最長巷之前世今生	,;	172.29.121.82
