2018-04-20 00:11:17	c896aef80f10734941048c07eedf0529:VdtEoEyJxZWncbcLAkCE3hjhf6PUV7xH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	123.194.180.9
2018-04-20 14:36:15	5dee4541eea049938d7d77b9e417ecaf:e5Aqgn2gpxxzdMcmyFQOeowRhJZ5tcjc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:37:02	430f68fa5c111de8d27ea54a69b632b5:g8APSXfM6WRRLFrqPACutgN15LPVpENU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.231.152.29
2018-04-20 14:37:07	cbbc207b747c998403d00bf545e12e9c:ymrrN2sGF3ayBfqneYbFugYc2Dh8AjtB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-20 14:37:32	60c8604f2469c09078985422484e2305:5vmU5Vp076wR5e5TJsN27R007hxLI0r1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 14:37:37	1d7fbab90f07cdd1abf275f01b3773fa:3c51wyadHYSaHoj957WOPSTj4d3zxCve	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:37:38	94bc624daeeab563681ce39d2a642ab9:84NLWWlGP7UqVD5GnnS5C0iXPZ4ftHSb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 14:38:15	2872cda7583a8ec0082bf5013cc0c536:LtbnQIwqP9UiSazuR4I0emLrBmVChtPF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:38:24	544811fe34e8bbd38d88138ae9507209:RT3um8NuOqW9uWdUMgi5ze9SQiIS2Khs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:38:54	e90e33db3e0846b6956a46f7dba270ea:bjhGw0x2vI43xAIUhYud8iELGA2uIJco	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-20 14:38:57	8a504fffccd1be350f9340d25c9016e2:KpSVyzc9puWx2ocdGOomnLtIph6jzzZc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 14:39:17	c55598625d5ed53170a8c4db8556974a:D3EkEahpBWnrZPPQrsYcLEVEZhIyPoeH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:39:41	f9bb1193d1cb5ebbe0102053844d4b1e:CWgTLNUDJ8l90RkQdgEBFCD2VMoFL3FL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	203.70.1.236
2018-04-20 14:40:06	b149a883f333f8d744ed7da9fd52757e:uriL6srrgzPQHC25mYsD5KLXKyxTGaer	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.10.104.2
2018-04-20 14:40:17	16a56f01b3956f3be14af58a3001752d:XinS6xwrnEZQ66cpZpwb23mWCZZnUmSy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:41:12	7dcbc1483f819654cc2d876553a95402:AYSCTR71j7joiDscPXu1fEVSXqUcZoxb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:41:14	4ab9493f00adc1118526bdea2b682caf:kdUMPA67HguraCzcBAxFighJ4anRC2qW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:42:03	aa727b7ea1cf300ed3edfc26bee3f6e6:SpeCEK0atelJPbcvH3i9jF1cbB8xIowz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:42:25	378b9edde3fdfc0d89b894d2aaed259b:8fMRMTZtjOhODMsuxTT8Ai4DYNgrAkv2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:42:43	b69742b225eca416e466532877d1d1cf:nh7ySRahxILOe2xUPkDsgmxPZ7UUt7WA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 14:42:47	9745561bd30f2e116a58d39a7ee14d3d:6XJOqYVzdO3d47jQEMuKI3uoQXkD6dAB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:43:02	f387b0c6eefaad4a07941494f92b3413:vLBV56lbA3fcNntYi1l94dQ42jmKqdUq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	210.71.60.191
2018-04-20 14:43:30	2a3c66933a56b4de6dbd110f344dfb2c:FocYoSQStNNuCAelACFVWdel6sYNBgGl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:43:38	2bc66a52321dfbd4fcece3d09f9bad17:KjiLKj0MGtkuXMN46HxuowyE6IsTRccn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:44:43	61cf7107df10d629a3a4d06f5d0e5b58:3zVA8H1tmyAzWkjN6GmA6fhsPQgv3SA4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:45:31	bfcacf4796c0bb2b81dbead348534efe:kEF4snkXTBci1vE8ZumG9oMuZr9Nmm0Q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:46:36	474fbf92a431794de90bf42dcf013fc5:1pj92RxaWIczBaCqPIsIFThwM1U0Am0w	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:47:27	9a79dd41d45ac51ba84d181648f38059:MELQd0CHgsbIlqm9UB22Ubr4AijgWeu4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:47:42	2380f371e56a8afb4fbe574573567be0:c2eEtu6zs9lp1DwuYNr8SOzAq3osgtsb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-20 14:48:12	8ffd110074afc60ef2490bb4b428280b:VK0gwK2WYuadrwZaawnRrRtyJlY7DlmA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:48:34	92f7693f5a90bac79fa2cac9e02542c9:T7lkWr8ckps4eZ5bCr9GSsOLJEcjNkBS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:48:59	c5b17cca367b636f57bda12e3fa88648:stVyXlviih2TZHV5GpnZBOTMPSLZACCx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:49:45	f09b121333a9a3ba3ab012ed5ab626ef:9FzqfvdHoikoNmzQMRuHw0X1uhOigC4H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:50:22	8d2430644ff284e8654fdd5c1b9fcdd9:RbvFObhlMPIaXXsoGGHs2Z4oPrIJb5uh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 14:50:37	7f12e98cff9dae0e403dcbf1a53ba346:Qw8cQx15bpwbwatSFjPLz9dBmzahAUjz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:51:15	5425e0fb3f114e4455ecee9f415d5e0b:VfTLmiYUlfdCY57gyIHOhGKdR498T6rE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	36.225.4.96
2018-04-20 14:51:23	95c15cba218caeec44c96a0e0ada5a71:2ioqgzDPYoAuAkfJ039QwnXteddWKtqA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:52:16	bda85d86f60233d95a048a2a0bcabce5:BGWj5Ej98ne8jMJ2orIUtOStkyj5FIyx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:52:52	04fef1fbfc81fb46957bff15ca3b9df0:SaNJGY5HVvJZqY7s1cIWBkEc9T2SOm7l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	123.192.202.117
2018-04-20 14:53:05	bceb88bd1cc846db66af4954d5393f63:E8avIijp3zdowkWw3cNmhNFlBoIhPiRY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	203.70.1.236
2018-04-20 14:53:11	cc4f2f9cadc92a6038f218959662195b:IaWagrxoPx6N3E34zoczjhb79PfbDbEa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:54:03	4bb0f326a6f517dff25bae331b621606:CwTDzoA0WBKIKf4x13sNdJ4RMm3M7EYt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:54:45	7a579e13985fc3d7f9bafaecf454e725:75rrepsTFoBMBRUE78MzvOJ1Vn2XNo6C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:55:01	d81c3431c3cc3314024d09682ddd545a:VXW29t0euzl7iKJtNc57P9BwlTqTWDxI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	203.70.1.236
2018-04-20 14:55:03	14e627a6bbbef1e781b2f968104236e2:dihXD6Z2eEtOQvWcll4EmpfeyULLR68a	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 14:55:27	bdde09409fec01e9e4798a893b9283d7:JoSlAxuW4SKLW3hJf2tKJv3tmRUEZVnK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:56:12	4f61bf5b146d02cb93ef0a605d78fcc7:J01jzYmsKb2uQVxwTl0y5WrsvK8mp6hg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:56:48	b902abb1a93ea1909ff65af23a2824f9:Y4qlFLBgVehbpA5hKKYySRHPDgV8uSuH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-20 14:56:57	8ba1eb1f1f5baf91fff930e2e6c878b3:vpvOcWKJaawaOhx8ae1XficKJeei1EnY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:56:57	310d0cb731ac42b99894be034e72188a:fD11dPHSgyFEV5JFHRqEyvKfPwqs7bSQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:57:42	dd39ce689818427f93a8edae9b4cdb93:2UAlDCd2I7m9PrnvakyXAsmeINgwxGMC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:58:31	3ecb1d4fdf6cc61064cc38ccd013dfd5:puLWWiE2C6qvt5nYt5xt1ZsI5d1OC1QX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 14:59:14	42bccc4263f444e2dc2fd283ec6e7e5f:2xu07Nk2ybfHYhjoDaaObPwhk6pBi2MK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 14:59:16	7e05ba6657347560ac5d8a9157cbc231:vO5RbvJwkL3GfbleNZlcd1IkQMRfWs44	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:00:05	b29e3fb370d5f980bbe269147ae0faaa:KVhaNzjnhscldMLTtQXcIYvgn60tgfAV	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:00:15	f3f73e260b39262a6c3ebfe11fa8674c:HupdmGZginhkxxamZwTlje1hAYglXg6C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	203.70.1.236
2018-04-20 15:00:49	502b0368be5cde021ada1f0ab915e1af:NZbBDpKIG7K93aQ9UYHXMMKG8Rky553M	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:01:30	ac930b0f6a0dc9e7d856195dfb241fde:oJtcshMzqdFdQZxMcCt4BeBXcXhjln3j	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:01:55	4097df23faf8244f00c740ca670ed168:g4hqRpcZwCeOW5KaVn75zXcrel0IAwbG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:02:15	cba7f48254372a749e4a22557ab8e146:l5uTTguHKB8I0JfQfVMnraaGbLkypsjF	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:02:27	5f0075b5a51e58d93620038598a2e46e:r3ScSIiT2JJfiwwZ4rB5jb5miJhNSAJ3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 15:03:01	26ad6ab6fde5088bebf744c719804f81:Njv20vi9VRK5aYXz3VsGz0ipwZ3eITFW	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:03:09	2e2995bbb6cbdd77870bae7c5703ff03:4EL0YRQIqZMa46EN5IAGOR3kZNue3sDg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:03:57	ac68c335f8bd8dcefa8bf89e501d3b7c:VDredqRiBaw4V8hY12PsscosbwUwyEKK	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:04:10	728df3643e9df98c82d5a880830d0f52:olZkIpZdK2oXFHNI6KiRH96dvrZVmpa2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:04:32	520ca89d36f51055bf3dff8da0eedebd:dKv1eLSTpPqmkjilCkMdQeipL9RTFYCx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:04:50	3dbd1634c0bb02dd36c995469d353a5b:P5buMAnVEYKRZdkFOVyGrwuhZekSwSyb	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:05:42	a599147e642e72ee43e65e33ad40a584:IUzvTLLntYVn9sVAH2SeOIsyYL4oRo6P	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:05:56	b41926b5772b8f3ced6716124206137f:UPMPey6l2nbm9pVNwW1fUKFHPPYrILxW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:06:24	dad214718228758d9b1e588744b1216c:0eumhTxtlpwCl5eXjkT1VrHQcZGXsWNU	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:06:28	6ce17f5402059db80d7c1cb900cc65bf:8nUUwzGFPutBIMW0uEsoVuZkbyW8jbeq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	203.70.1.236
2018-04-20 15:07:27	d7d2c95cb7380759ca2e5f1009850227:aB7cDAspuswjGIUWwHICo1Yqz4vti2t7	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:07:54	9d3d2fa2df6be8e33bd9e362d1efe076:yTo4i2Oo7VYEP7hIeHKwNsU0FTd7JfET	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:08:06	a55180e15e626eaeee0f8ed86fd6216b:8HTMOhTcPPt6aajCHnRpRGJkQSvtGZos	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:08:09	85b55b2fe7119c215da317ccf5b60db0:KjXTqxD8IigD7cGLl8ZnsBYmvO1T9ALl	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:09:31	fb3e7b559870a611a76748e457d90cfe:0XV32AARPvxwu3LWLl2Tpu7CV6DoDQ88	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:09:37	312567442261a75a7d441221b6d1774e:hc6dXUbgtc2Zpr1asmt4b8XaU3i4DPdh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:09:55	712e79b96d6f3c50691949ce88a87219:TBPshucyNO3SaEWpM6VIOMes02werqWp	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:09:59	7e2eeac83efaa8461e8b9782f989d339:G0dUPpotxHMIqsqWJ9OCOgQvswMIaujB	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.150.55
2018-04-20 15:10:34	55372ca8eac09782b58cecb346a9150d:qGFBCcmsrLgrlEKLujZGOR1QiVXrRHOV	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:10:39	2ed0fcfb0ba3e37414048e1c6c26065b:afrNQP2UQr0D5RzcXDjubAqVRVXJvCqr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-20 15:11:19	557695f0b6a941fef0e61235f84a788e:lySwjcFkblzE89QiOgJyX2JnVpUblaS4	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.148.214
2018-04-20 15:11:34	b179b7154a5fd69063aafc1fc88af675:T4VYS7yCjzmqlEReJZZ1yhSrthhIEgRb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:11:43	323f3a8f7a851afd491042f3c47d3dfe:ptIIfRUQLVTlkiv6PTiQIHFcfq91Hv5d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:12:20	85f8afe038ee99ad4187d1abd7e0f4e8:VcdA4d7dtpzJsXEJjetOsyUamf082xb7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-20 15:13:43	c76d44b439f0171d90dfb3047936b843:nDEdfccZpikkdvqIsY1YdTov5uLhPIM6	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	27.52.193.43
2018-04-20 15:14:12	30976a4bd467d2c6bcc4c1a957fdcef6:jkP4T1SuTkhhHD84YcSzpm8xkIloqrf9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:14:30	19489cc66c9513902aa08f1dd870665b:3Kz10e4KRXwChgmzJ5CzUrhq3WyKOLZq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-20 15:15:51	baf611265d7bf603862267e90e55fd5f:usylXsVzqAybSFd8fUYled3SeOUGR535	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:16:05	3cb3d52214cb0bb8ab765ff54019cd5f:hk2aX3yDDawYPKP6ueUVqtKjsOAtJRmv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.150.55
2018-04-20 15:16:14	1bdf2b866c867110a8f1ff38b70c3014:iiratepiRTL9Fzv6cdj9WAAtoT5hiYYa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:17:41	3fbef593fdf538be9865109bc1fcf867:dJHlafTYqmydzX2xmWJwJsf2x1Sp0OKn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:18:16	8187846b23349d31d53d20685e70a494:UxOvaAVpmoA8qeUrPqTgFBPcnQJeUepe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:18:41	f0b642c13bae842a873ff0d1d279e39e:Q99owVwcBHMPW0fZ7eEbFLVCm37abwDk	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	36.226.141.80
2018-04-20 15:19:05	e6613ef6dbe1cdb48491ad35a27f676f:019eERRC2rCCmU3PTTwKZSpYWQXJLxFO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.206
2018-04-20 15:19:40	590fa66646c3688c62ae60599cea0f9e:1hbis8dpV4yRhaRltrmSDOKZRWNORgaS	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-20 15:20:46	b98109b67a03422c78e8844f010ab710:03F0FUBxMQ8x1HqRL7T9f8ZoR3HaBNdv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	203.70.1.236
2018-04-20 15:21:11	4baea3861cfa2cdc92710f59e14a7cec:81XXdhN86j8EkHqJ5SOR3jQf3hkKkM21	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.150.55
2018-04-20 15:21:24	82fd6808d80a699abdd3cbbaad9953b4:nIvZA2vzkcDOPbxRSNkpw4uDhmn6kV6M	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	39.12.72.2
