2018-04-25 00:23:48	267101e14e238b6c39ca3065b580974e:fWsXjFHNvqsbH4src2UBg2Hyv7POVJ29	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	27.247.133.73
2018-04-25 11:09:48	8b07019cb7644fff5dcd3c3485f460e0:TS8JoDjp3n7ohB2MIjFCilhtXFhXdoRA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.62
2018-04-25 11:09:51	3a21e5ba399f78bda97d051f72601c80:uirv97wLnjXKODgW17qIS0wV87ZcuVjD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:09:57	05a0d72c57bfdb977563dc41cdc82820:4CWJbQ08LtuROXXFX2pVSHwqYYI7xu0u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:10:32	9c65c80b6bf2420dafb4acd98c31868a:uSvqUZP5IWDbAjgOraYTLnxxuspnwmHr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:11:02	e9a97116d706eee727c21a7f93135655:uwzVlxJmMoZWidpB9fGsEpPLgr43DZds	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:11:08	6df584925067ed4bf70fe50c4ba29feb:pHF9WAHXkdNONnihV2IePU2mtWnLcteH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.87
2018-04-25 11:11:10	3a507ee813dc70e70872f42b69f62065:E81lMoqq9oLCMPjff2shYk9m158lGNAd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:11:31	6679b25be865943207c7a6694b1991a6:PThIFhNMcGHh8TmBL58bchx2ymWwBETu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:11:55	09c002fe9ca9ceaceec1dee928601f71:Pib7QTBijMVyvMQJ08pS0LeH3bu2K4Sa	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 11:12:04	3c9cc44452e336e157d365ea484b149b:94YfHrzCosjYZSnowuMLNggsWg4KffE5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:13:15	eb2ce64729ca0a5ad7eb12aa1ae63790:QzD6Xoa26kTKV66BXle7w0giCWS01BJl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:13:31	91e255fe42ab3ed0e57b3a7b82791ab5:zLMCptVAo4EY8qmTpjSPUO085UaJTQ5m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:13:37	7794cdd65917bcc9f382001e20eebd57:u0Eh5OcCxr4zP7AdcnxZCBCVzMumwOcP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:13:44	5fa576341f0794a527b24bee99cc395e:wxiNI32LCJHbB85911rSXwo3tidTQRwU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.87
2018-04-25 11:14:06	8d47dbd194e794af411dce356f7386c0:ep3a3hoo1PCHnf0JDBwB77QvoFrJQYJC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:15:05	9ce7f78b7867214da84ce06959209bea:TZHT55g6zNRLKIbMw8je0Q7ypxhfBiql	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:15:16	1ec3659230246a2af46f4645d7194745:ZwZ0iZwAaBGtVn5uQwsYv7fQt93U280d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:15:36	33591cd14b069a6c476640cf6fff13df:GuQJODh9YRhMVFtppvKNWo1N8eV3Ghec	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.87
2018-04-25 11:16:11	e8a62e5c53cd47399af2461151faf517:VDNqZp28XlFXFyzst4T8Y2VwyNc7eDb2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:16:48	6892ec8f38f3527388fa4f23b0aec7fd:P4Lzfq5SEgYCfcs8DlQ1FtQVEezKZCQS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.87
2018-04-25 11:16:51	9dfd19f7e8ce82a4a5a35e7f1fd53e02:kuCm9wnAi7bqexOH5wgpeyjzxsM3BMPX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.70
2018-04-25 11:18:03	1eed245abcc3ae3735cdec796b7db719:omjDLEotj0i9Te9Kla4bGv1xESr5DoOm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.87
2018-04-25 11:18:21	f11fb3eebf0031cd32b18445078a0110:NQ4QAdng1jZS7AjMmRbvYHJo1BpwSKV5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.62
2018-04-25 11:18:57	d29608d8fee75865390f8c2f3b4d49c5:NGilokXzJv2mclHPDELczLaI9kJCLTev	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:19:55	7128eab98f17fbbc94a1acfdf313a002:xeTDG9B1ga0QtmZbtOlAX3iC8F6CfEaE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:21:07	d02bf4836d901e2516305470aaa9edfb:AyUnCWZyWnkNfhxW6iQPwdzLqZtmk8a7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:22:42	44c3f37f5e64b9bfc2bd2a25ccf39631:2eizl3isKxjcZKU1ePi8nMhttFAEteHN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:23:54	bc473b714e51be3496b96293bc53605b:EqKkXx3MAeqh8sRYil5FcCqhSYkgrCgI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:25:44	b101f15ad4804d7c4771f9811a6679ad:hjU43Dcanamij9Lf20TAVDSBLQTDVuCC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:28:10	4674eab09eb4797bf8f7c0586c5f9c77:WTXIoxRDKF4OgWFKNxsCEfOwxqR85OgI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.85
2018-04-25 11:28:54	c0bbd6fe5d2d43ec770e9b3ae87eaa42:eRuxi2R9MM6LyitCUob0NTECedHIKDNl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:29:35	4079c19de327742a6eb06662a10ffd25:b3vtb0UHEviHUBoK0Hxh43RKmkAA2oSz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.85
2018-04-25 11:31:04	d5d41251a1def72474d979cd646b3aec:UWyASYT6Io9SgHbTGFjXGKfHz8dZBR8C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:31:53	f64f49f5db06545a8c4126b82bf75a1d:gz3vv9EG7fkpuXBJx8wDVjmjzwfCZM1v	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-25 11:34:21	65aee8c635aed139da67e40a3a79aa44:ZO7rS0uR4bZWl04QNXBe4lI3HXH4mk4u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:36:57	a94f7f01300ddaad45d842d5048665ae:e2uklmmBKkoubeZx2CtM33XZ8ZIV154H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	59.120.212.218
2018-04-25 11:37:25	304a9fe759d771ae3118c128e0b14f94:NB49NGUUGVjoqcqja8TPIYzdLOKOrNlb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:37:47	6bc06a08d7d7844e7ce82a763a91bec8:L8JZ4ozAi9IxlQ6d5SNVyuCvM2ehtEyU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 11:37:52	d2da88081fc37a085fdaf9320bb65753:8s4FEsvNiBjwHsYunLlJ0Frs9evC3bc7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	104.132.150.65
2018-04-25 11:39:24	1f417f9be3900838f6112a0a8496fcd5:0BOtVN7EqIoALuoqbfnOWSROxdjgC9KL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	61.69.192.118
2018-04-25 11:40:17	2543b9620cada99044664536b8b7e491:ZVu7ZGt8ocR1y8E9mes0WDiUUKcsLWfY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 11:40:28	5d55475098955f5a7f5b2028db4f58e7:i6k0Rh3OYDBGjgD6Ft7r5tKXPKoIsG8r	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:41:45	fa73e3dc817242ca026f27290b090631:wqDHX8cK7zfFNeoWveB1otnxuWOiMToL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	202.39.244.91
2018-04-25 11:41:57	5a8863e84c6dd7b1587c914adebd310b:yGKdQ3gwxC8ss5iJ04m3CSkAdgfhWC3t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	202.39.244.91
2018-04-25 11:42:52	9d2cac632139e79b5974ea87820c881d:oNp424Aq5yE1vnzGLDrwwnCbdghByA0K	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 11:49:13	d14dfaed2f6c8c3eecfb8198f4606796:YFgTgURt8CVgL3VU1iPsFnioUw0Rr1S6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.52
2018-04-25 11:54:02	c0971fb8ddb9e6a3c59d18384e778cb5:Fk0u6WTL9B2N52B0TOMru3XQkuGxFzsZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-25 11:54:38	c6d3ae6ea0fef06a322ffdc131204647:WSKFiwKPssqi8UqTYS2gB34z9NgrpQH9	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-25 11:57:57	75401688f6f1eac606993fee15f796e6:yUJDGFEsMStM433fwbISEEfnpiQ4S88B	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-25 12:00:07	3140794503b08ebf4fcb21fa90241294:zDT3k8hDwOIcOEFwq1ZpMhQGciewnLz8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.97.1
2018-04-25 12:07:09	c17063de2d4b9fe980000445a5e49604:9kUpgNNqb6vVFzFuQb7fvkbeOrMvgTk5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 12:07:11	22701443f6a67c1d827ca7d3a75153e9:9bjOeO93Kcp7T41f63s3t8OKQc9zYYaT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	111.250.139.166
2018-04-25 12:09:50	fb443184e45c2b1bb1ea7f5775d53d42:k1FZ65eHphPTzdlzdgU3RRA9DchSOKUH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 12:12:17	a940ca4d3dcefdcdc7d7bd504ddcfdb0:GDXhNOy7YiXGZ74fuUBkGsMcQAOmnDWo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 12:14:28	5d724f5e7045d6dd59995b00e24f12c9:riB57aiTvkka4Goh22hLfLls6fhF0Vvy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 12:30:14	508218111e07aa9519101bbb5ad4709a:irOjLewYc7aTMqnpGvkyKb3rmIFFgBAy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-25 12:56:15	5c540e3ae14a37196258ced6f41f4600:7JBfMtrRLXiCmDlMY6VeLnWGRY3V0BYV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.149.131
2018-04-25 13:01:03	0013e70cfdc5a52962d7e154e7d68571:DPpMXBl2bQNYVXByTYyyrqAA0CKzFNJb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	59.115.104.104
2018-04-25 13:02:04	76ce08a52bf5d6c94aa4f3558a22a374:7hbB79NTO5TtpEOP22lgKcZc3Oo8Yypr	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	59.115.104.104
2018-04-25 13:03:44	77471d7b949db0e669c0c5364a720ab7:8v2WPCvN7BQ1iAB1xL4fOrAGyoqvCalY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	59.115.104.104
2018-04-25 13:05:12	15b0ed2c1cb7da92c2de138b9a1fd2df:VrurmY4YKrofcSF4IkyLarUB9958qyY9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	59.115.104.104
2018-04-25 13:06:16	d6eafbaf1656f37e062765a43ff6bf7b:ATFwd4uCQZgMEDxI2EVF4QO4apFU1z0B	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	59.115.104.104
2018-04-25 13:16:32	5e81c773becf68d3c4c55d85a73f82be:scGQIlaRhDJw1T6Kr9PUuTp2OrFYjayh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.141.107.225
2018-04-25 13:33:22	705c29ce1fa75bc43929578b331a37be:89QsU6fGWQLOlBtpOjzHSiymM7hBheGU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.97.1
2018-04-25 13:38:05	ddd74f5b664466c70c3c07ca442e1b59:FiaYoKzWZhwclJF0PQTeKirwc0fNW6Uw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.43.59.18
2018-04-25 13:44:58	91f797445419d71e3de570b8c7a56ed9:sPMv6CIipDZmnsgetfmUp7pvVSJler4f	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.137.129.61
2018-04-25 13:55:05	5e287c25b1f5ce586d77b71ab52551a8:V06GQNEJxHxypNnumV59mIl9V5Z4ddjq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:55:44	74abdf3cf6f6fdb7a04198bbfbed0b61:5VTVioWGPDFX2VixOVjnNNi8jGpRL9so	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:56:11	8ec4087776e3537f90aa4573876ede3f:yzNNHiWnf0PHqgDsuGUB3krj2GuKh1Zo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:56:47	2b28080c82d9b4d4d7479fdb796ed223:64GFokBX491RQg7q4VbmyEt2G7kKqX1U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:57:05	3bdf2d2bbff7f35c00239bfd68da8a54:58YLoAMoLwbtKQTmt24ky0sul3Zptd0U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:57:24	f82da7815e807f888e1af95aa62cb605:9T6o1B4sPErWstrG1IZLwJ2faC89xjEl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:57:46	d40b9ca73b68e583a65724da3f12551e:Di2TFC1mB48PQ5wwvshzDg1JvwuVAAdV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:58:15	2908dce376c31aed55556b36688f97c7:w5Fdbqs9TrwfCwMpta8Ohz7gRL9d4eJk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:58:40	f775411ba1bad2a61ce6c0589851c3b3:9XNoINT7tVISBRGVw5VaCgEgTEm1nexm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:59:01	9fe4dc2c6c5a68167029bcf5306d629d:iPXSuUMIosjJu1dBjxFtwY54yLVe7tQI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:59:19	c5fe26f43347b4f2df3a9ac5f53c5b4c:wFK6QWOADaCbr4KxHST7mTJQWwChzfjs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 13:59:37	225e9ffad4f8daf9b7ef03c44d343184:unUkJUFF5ZXkjtFvZAcTWkjwZ9whOPE0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:00:03	c442b14ae06cc09b896c7a612a3c8f68:O0KwMOfEbLy33CYyXT3xD8IbsEO3QkKX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:00:17	4c1e94145da2ea598a0cf0b56f8079e7:22vKEGd5gvKgcUu2DEv79sqwcKfb2vUU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:00:29	d0ac559426fb1ca322bba2fb78bb5b52:v2o8ZwKKVEGMX7XLOLLBBvkMUdWDNyGe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:00:46	fb9adaacca9cc3f246938ba110dbabce:upkqWXoI3qFMwxPMODwKbLUElZIru3X2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.228
2018-04-25 14:01:06	a83e746e683a96a0de7a679b63f8775b:5IbeGvu9DaLREUsW6T7HO4b3RKdUBJLo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:01:17	532fb38f9d7986e4b898b1481af27416:Me4EgVd5ULOINE6LEeqqhtuD14unY7WY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:01:35	575c06961441ff1446e2cc4bc65bc52e:IhutzL6r5gBjL57tSONHp9YlnBlYzzqe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:02:17	ecd7867371ce41453ad882e9aba770f2:DihTVfRt0rbEgYBpdxllPsgEJBxUpyDk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:02:28	4b3397a78b87978df1ec1636c6721b44:VUh7zQrzZ6ib06BolZof3K4erHAVcGq1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:02:42	99aecd7ecc97423d3667a7382ad5d17d:lPShjCbEqOmsjxUYehfg7TLXEgNhhqJJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:03:53	a14880cccdf8ac08c1b03480f92a28a4:i0SU7o6IODqx27xYtCqgM153sjqcNS3Q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:03:57	529e1fc7beddb395c0e727076107142c:KyM9XfBrRMiemkqitTCEYGK1UH2dT02y	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:04:06	45f43893bb913d2c7e639f31da1469ef:L0cp4i06xHeBPYCXH3B7gA3EeyTW6PzF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:05:22	cc33599e495a6f9dde22566ba5e1102e:CJyV1Uw3w2SAD4uCoSqycEyW2AzxRHH8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:05:29	220ed44971e63ade5d33064aff0d098b:4z3esjYFecDrKZ774VNfxkzyj7Cpnk5H	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:06:02	bae2320e9f930ede3965f4d5eb876458:sAFn2TUM55kpTLRswnIvfdekJhRpPyf9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
2018-04-25 14:06:44	80219212ff1d8ee7aca0d89372b1695a:2iACukC4jjGnUFTWD1JOx9Fpro9kT7ra	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.79.136.2
