2018-04-18 01:30:25	70c3c2efdc8cab63f19abbc03c8147b1:sKLfEc73qek2JzGi3VFNC4DH8Us1Ss3d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	1.164.47.183
2018-04-18 15:26:46	9a63447cc8e6cca098b03da6991278c9:7GL3u35lj4PKRaTVhoVZn7UUn6ijLqU6	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.34.8.233
2018-04-18 15:27:44	d086f597fa06264cf7717bb17451bf23:7prpckXye5IJnIa2teGKTepfhnQIXH2T	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.64
2018-04-18 15:29:39	a009d2b328d332487efd3d6e0c88c0d0:3UL4dGr0AbP5S6hC0NUHflvq6I4jwtgC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 15:32:58	1f28d3d5f8032f3c97c1a369cf23b147:J8w3WE740ZLokxSVPU3XNIGPDyZT9gbb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.16
2018-04-18 15:34:08	54e0609b7af258c209d6af95941c4242:2Lx5bxcPj15ima7qMWFeS0vvt2PxnNfm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	1.160.130.156
2018-04-18 15:34:46	04fb530e0abd676e70dc5d3dea0787a7:mYXCaTOmAeq9l5YboXLhGTwumKNhtR9d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.219.128
2018-04-18 15:37:34	ad716d91f2df8e08805395bb59296c16:13tSfMdC7Boq2i8lWvd7nuoCLuT9Zi28	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 15:38:16	21f19c7ec3332aa150903cb40fe1fbe9:9pXl2RDwh2LXgedH3GGDBcu8vBI9vt4j	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	118.165.153.97
2018-04-18 15:39:34	0898540ff04acdf784c1517c79300ab5:fsxGD45aZanpER91l8bm0oBdnYsOU8cC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 15:39:41	38741a84ba562f6e794b8f94d6d53c3c:j3G77mwBI3BY67ovl9tEQ2KexuHV08La	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	118.163.63.25
2018-04-18 15:42:10	56f16a66090de802b5802a9f84c5b14e:ar0D4chS9lqtu5hAPsxK4oI5XJp6CM8y	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 15:45:46	f1461b649d92779f7c2a598d0d7267f5:5VRbu8QrGAnN36GnUqiABE23huQsvuC5	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 15:47:28	4e6318cce02d98fe0a18163112476963:noObak7iJGLikwnFh6OUQCw2CXHre9nn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 15:48:24	c2c977d1c0086a8e776c3b4014d5a4d9:0CLbJHMAVjQIjwgwc9JDl2ZwASW2DCOG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.242.163
2018-04-18 15:49:04	108e0eea385f5070c371f359e9994f6b:amPj3yMYPWyxeZvaa7lThL7zoXAb3tHZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.189.134
2018-04-18 15:52:39	f165d113ef9f4cb41ecfb78328871700:PCpOpNTfg4EIhD2GdtJLGNsmMYait4BQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 15:52:47	5dd66e60ecf48679e7f9fcf232340320:Xl5vaLDQ0vzrNPjqCpTzTzzr7Q8StsWP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 15:54:35	28af8c22c88405e4c82cd0cb18544dee:hGHFNjHwUZJbM3xvxk4RNsyUjGqzz8xF	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 15:55:18	ba2c4f54b7ece752815c4f6be55eaa45:eSmjYay1eypIB2Iuc87McWhHQFHhWNk2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 15:56:22	008d7b2befcd0c462818ee7676ce7a57:lhjKoXe9Dg1Ai031tLk9yetVWOfGzWF6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.37
2018-04-18 15:56:37	44931586c2187d201dc692696e22fa90:uXSIOt3dTmoLlfszZLjKcqtmX11ghbgg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	36.230.235.9
2018-04-18 15:56:50	e2413b05513ef250524bc81ee175c58e:jlkYZieUVeQLPN9VDXVI0fgMoRhpwWQJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.46.6
2018-04-18 15:58:54	873de2f3665e96918a9ca91e18f87ea3:HakrRh1fCNvpi6srpDOHXa8m4sS8yrlz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.46.6
2018-04-18 16:01:38	118fec7b696345bc772207ccbbb1fce1:04uDCvudXs2BHyLnHZk3qYKZLbaRMUEj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-18 16:01:52	8408b0d04267e25369bc5290415af122:1wiV703AhOxvaudsQFFnx4SMJTCtvDLw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	42.77.46.6
2018-04-18 16:02:58	7683830d3e54670f244ed2a70eb96fe4:40AugQDm2Ta6ah4yTuruAVYH26FnkBob	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	118.233.153.202
2018-04-18 16:05:44	314d7851c6e3c174eddd1776f18a22fa:FLPLebUaC833S4c0WtyxusNCGXlrSA8w	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:07:12	17c4b55e6190c8b99633b16467cf2904:96iGNjTv6HPoJyYHOi5W4sOVOHZwkbOW	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:08:30	d86d8161b9b97eee690f406e09d92769:gJflbf2fjbhpsGPLN6zaXt68pL6C1Opu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:09:52	12d13f072378bb3237d4d46aea841f9d:VyeJhdquojYRjGLM3oszKdjfYgbw1G9S	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	42.77.46.6
2018-04-18 16:10:28	a862d6cbc11afa153689ef5ef61cd5f5:R51xxjGW46Nw0lmp801IolGNsdOb6DVL	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:11:03	18d3c91f68a9f17be0aa2346a3a1e57b:MsR7WfxZRb7JJE5LZWmfpHWVLJCRn1LV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.242.163
2018-04-18 16:12:46	cb7c1fd09915b1dc4205d4b8222a267c:SwMJN2tmJAJCPyexPTbcrMRqbL8RyS4f	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:12:56	9929ca64505520a9f23fa0c9e6619827:53oDEE77AelffyRss7uH0zPuIU4UoK9h	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 16:15:47	62431b7f44513daf81e88bb60d445ceb:zIxKPoGgYdnoqGo4NMwnBLTErjLEOdD8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.242.163
2018-04-18 16:16:11	4e5c307e7e54d8c76e2217889cb61c56:GrIrmSpYkA4IV0Vr8eyrxSA23DAycXP9	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:18:24	49b8abf5123c8694f7de69436a479c50:PzZ8glfksZXYvYuxXWiPNBDgngLKLX1y	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 16:18:51	ae0b6f8bad317b41eae2390bb8382ad1:XBfB4Qil1rsVGe8ZCyLkFg8OBH8PYbOe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:19:17	4a1103c8744bd78ef79647135fb7d445:0vOPX0KA1mQqUOrII14if51cdQVchCNy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.188.6
2018-04-18 16:20:20	62085bcdd9e3d6fc89ff02933acab63c:5yoALmI5TnnJmBZTeAHezwzK8waMtDkq	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:22:05	f1ea1c1795c6ec3283c197789a2bb5bb:lVNCknkdI3h2aBpWRytxKEe1y4cyXKmo	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:22:24	c52b4a1711acc34b04906db8c02ea6d0:o5C3UaIGYrf9MQgj5VIIa506tAH36oIT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.242.163
2018-04-18 16:23:41	53561ad9c94f636cc557370af5c5e323:B2NAp6Q3iiA2M19l8NhF0IS9iDoW5FRw	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:25:07	6dccc4f5110def01dd1f77134fef49bd:faZdqcLFtxXiOdI29CfPUcwnPtTGQ9EB	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	219.68.54.202
2018-04-18 16:25:26	fe03fe14a96eb188c0a8d7c063b36bc0:F1ujrt4QZ20UOf0JvQX5bpi2J6pQnje9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-18 16:27:41	70e571a6f33fe68be1dc9a47add35038:Sj8YSBI1PLS1I0KUGrhhtxZO3oDYZS9X	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-18 16:28:03	49b62376585562dc6e9cdbf3a30ffdf5:yJMN7dLfr8RRk7yAgOTeFGgSQAb2Osf6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	114.136.242.163
2018-04-18 16:28:57	0ef1b16647431548b00db0c7ac41c8d1:RznZJzZSs2pdQR4b3grXDzQIIQH6RTBx	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.64
2018-04-18 16:32:13	85891b4ac9b224a15065ec376fdaa551:DBGTilpThqdFCSbca1eaZ6ey8LLh8bVV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:34:20	a3261ce0bd9bf72456ff79ff6d3e416f:OEJs9zFcQccBcJPNUEQ98FvBqV3JV9ak	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:37:43	db13fa1adbc250edd8b279ff488036b3:5ILBEdRPcixMlcYstTxzpu03sMkBd1oY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-18 16:42:42	949e428e02f58a92aa6be8218588b03c:WKmsca32ehU6ZMp6OOBGkKrntD15CdTg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:45:44	9e9f47f27425254c45a7538441fabd0f:aURtJe8bree1ihK0dTgz7MRSXdHYXZ3M	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 16:45:49	9814a174637ec661c37b281905d39948:DX3NgTZfjQ6u8HyEBdgVJwreit7wd8cQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.242.163
2018-04-18 16:46:15	c8050f945f621f0ee3cff32a7f3b2edc:HzpSqwi88zWNjXfvRGShA5tP6R7KLAjc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	101.12.128.134
2018-04-18 16:52:08	0acd96544946d00d311f6674bc68e5f7:9Ga8gqxltQneH5jMyhZ0JJj57JZQl9tj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-18 16:52:11	65be035415e907ebc871d86119cc50be:RwBJhL5fezEukmAnFnEPF2rZrc7uy6Yb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	115.82.69.219
2018-04-18 17:09:58	e09bcbb7a84fb6a219085620ef69744f:jTJkswlBLHz6naRwI53a8yQYNAC3dSAw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	123.192.197.27
2018-04-18 17:21:29	30c1d29f2b0417da1d7514a378237e1e:FLyBThjn32ulnGDHg4nXUxmUxE77mpiu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.42.13.214
2018-04-18 17:23:55	dc1cf64003e924feddb101fb52c05067:sKghme3LXW1NxSwImI7AxFL2NSqxEo9z	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	49.214.6.180
2018-04-18 17:24:32	4a0d88dd2bbd3faea534c7b85f41ad95:5bQPmT98U0lYCeUFvC3EbZqIjq06xlAV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	61.216.98.223
2018-04-18 17:25:45	4f40ef2f56a928ed4f4a1b13d39740a0:ySaHDgyOZ2gG7dJzDiGmiMUvao2FWWzH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	220.136.64.251
2018-04-18 17:42:32	e6610e4cd3ca7771337fef03f8e6a264:YKAVRujuUHEOVouY2iltc75APd9y1YwT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.136.50.187
2018-04-18 17:47:21	a352247792fa0299ca5f700ee0fe3f49:mZAcCmv17wcEmLMawamI9CotixLCtxqT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	61.216.98.223
2018-04-18 17:59:40	aec4f07fed8abcded6412eebeb1bc051:OZkJGR0qx8qq0kX2R2OZAHtrYriGDnKE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.9.210.43
2018-04-18 17:59:59	eaad7f404d48bad289bc8cc9c13cc596:XRuabiYG1Jc2ifm0rgtoSf0BQT95WG9v	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	36.228.154.69
2018-04-18 18:01:28	cc036c69d6051d18f78e4674705aa261:ysgVUT6JmGWZBGqBEVjOHEYSw2SGiAah	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	36.228.28.219
2018-04-18 18:05:48	de46caae830eca62b099130692af2221:BkYmt9z1IdcxAvftopt8ghflY6U6UKfN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	27.52.196.237
2018-04-18 18:14:21	28f0f06a7eaa6f0a7aed021c52b171ba:SV3922oFq232GTgnKAywcqPi6nOZLy7H	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	220.135.22.134
2018-04-18 18:24:58	aac2e384950243a3dafb8ad93f279147:Mh9lcMNR26CcR8Aa996kGJrIsHONajLn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	220.135.22.134
2018-04-18 18:32:03	04b26566805a11592714ec5804ad2e2e:p5tRKP36Ve2JVc5Ujf1jDQsDqLzISbZO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	220.135.22.134
2018-04-18 18:41:02	7594d173ee832b0e98278eacb63deac7:q5ptdw2Wqr5jnBQyEHXkWCEFccmlR9Z1	Q1:提案名稱二：閒置空間_空宅空間改造,;	59.115.108.245
2018-04-18 18:57:42	b832b67b28d6e7fedcac7810467e6ee7:QCkp4DUWKYFwfRa6zGgtvT2gxik20psn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	101.13.41.183
2018-04-18 19:04:24	5cd3cf837506c5e1ae59e9f50f0418d9:vBuGQT41OsTzqYr4sXV44tDunXKgLTYV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	199.195.214.194
2018-04-18 19:26:09	bff2ede8d2d47878127aff9f8e053ec1:1Lau4UYakglTSHjSYzlkvI4PlRoBTHD1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	117.19.138.224
2018-04-18 19:33:28	716e8da833bd4d259b6bb45f2a672b36:OIpWMFvGlmZnKO6BirPU13BvXyxOvH4v	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	111.250.62.186
2018-04-18 19:57:30	6df6bc7b56c64b8ebe5a5d3081602028:18NvfB5SyuuuedsdcNNs8xejXpiDHKn1	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:00:38	64ed1b71673c57c0ab53ba77c19e69f0:RUV9ywAGRftAeiJDNh656P2xEVLe7YYn	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:04:18	7150ffbd81b2d7c555cbdcf12eef829c:LPJdlBlUt8n30emCK4M0fL8LuTx7cJQG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	206.189.84.156
2018-04-18 20:05:07	c28df5f3bc8155ec5b8215bae5ca02ae:m0KcOiypsIBtrsnNf2Blq32NqhisLFEi	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:33:20	9dd01e32028ec716406f06f30c356915:VcUiyW9z9fI0KUxlCyVjDmx4a052LJgF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:35:27	af3944564f998a2e383dcf6ea6c9d698:gY00ONWSZ81lE65bCOOouW7DHQGTf07U	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:36:34	aac4c95dc333066ae1da37f491c4c46d:CQdXIb3ezhky5VJNPKEETNijW1uo1Tz3	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:37:37	b039dcf0ac8d23c316f886e772bdc602:L2KFI62JbNUFOM0EEhfHRz7ina7R1RxO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:39:02	c203284ebe442aaa9c34cb6d289b2253:MuvojCBSnV9VHsCVIBvUcUqeCYgHgIGP	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:40:56	7204fa94e908f379a779a9be9e9d2918:C9LYuvi0yx0k8yy3wD7xtxJWTYrQ2Kcn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:41:00	a9c26b34cfca61356cff07fdcc2f3a6a:PMzWUcnyV14qTYPyDdKcYBlyM70qI3Ka	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:42:50	82f38e0baeb4ea6c4eeec7732db9eb51:Y6j8ZJQUzQwhbfaKFSVvbo7lQYRZZ3Mo	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:44:57	589a0d921dc8b1ff30f33fd069967d1a:fqIsMT79CGgniJDQCWSeVtMmVGbuvOUy	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:46:14	e81986912cff5172da129f8d3c203596:l17v13CyViGiSg6lBJpXW2SJnvRtSUV9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:46:59	7e62c28cb18007f6e49b3091b6fee881:B6c1TjGHNYwzL1XiPSj8nXsRU8GQvYej	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:48:53	b0b74bab864e76835036f1eed62852f8:H5h63I6WElEOaOuqRFltKM0pTeLqHEyK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	49.215.197.86
2018-04-18 20:48:54	5e17d3448c0e75a7eb6ea30e00f61f90:qUJkRYWo0GDOniPo2KrPhj9Q2V4uOQ1i	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:48:57	4c5c9b6037b2a2db4f10ab10d81034d6:j1xhwsVmSeylq6UkLhrxLipsx1ITzVRr	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 20:52:59	9fbb1bf0f7af80f610179c49154e9393:MnhTud1D2uR5SsQK2lobie8O9WODNSm4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:55:07	c66c5f6e9dc456cf4933e952efd3d590:1e4GujawDu9whKNf26sTAXQnEWkJrcsj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	115.82.21.105
2018-04-18 20:55:30	e0d2510ba775ebf5079d67d60612e072:bF6VQD3p6ROS7Xlq5c4hebUBLmspGAyQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:57:06	afd5df74dffc65dd6f968da89d173179:OBd4IEysdHrXuKX5dp7bkAqxnWW1mmJQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 20:57:18	22dbafe9ebc801d775b127485b13ebe6:swYoRNBVM5EMqDn13jp70oi2CvOhoUNt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	220.135.119.154
2018-04-18 20:58:42	fa3aba464be6750e1b33988536002cbe:BpSaqHY8Fg7Gw0OVpv6TDSE5xA3A8gd0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 21:00:26	45900f16b89e0bef62b0d513e1d672ec:opFXyYWUTXImdY4iT151f6b6eVm6k1gL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 21:02:18	7a2cdb9ad8b32acf9e33a52966881eac:3kLmKMAL1byA0W1fnSOMoi3DKHBl77H5	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 21:03:51	ff2cfc7dcdbfa149e07bf3a75cb2fc0b:Z59aNMPPNtCm32k0wcQAZpRI04sOHsMQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 21:05:40	10ea1b1c76304eb16c095a9200e020d7:vwx0OiSx1ZhQyQLJUkWhiaCtABY1qLRz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
2018-04-18 21:06:00	e45b4f5daec1d1956f54c86fe3ed01eb:ToCliSdxFuBRO3daaDm6ZGpSIEpGdDAe	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	123.192.187.78
2018-04-18 21:07:10	cb0ae991e7ad80eb35254f3b9f750174:sGPDAUMgRj5lYSrhV6qEYfKRCYr4QptY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.70.8
