2018-04-17 09:06:22	59d86b3f2f7a103e68f4006ed1bf12ff:4imp0XN1Ol16x0CrVq0QnFJJiZcatY59	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.0.192
2018-04-17 15:41:55	f6c4e2349a0455bf49ac7aa448b93dd2:eHGxpQOhfATgV1864S8WxgDDzSRdjjRP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 15:41:55	7d006de02328c8012d80d6af16b154f5:DjggKRII7rUxcxA1JZzpTN9FoB9pmCC7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	163.29.241.239
2018-04-17 15:45:39	1eaf833c0a83956530b65130999ad67d:cJYjaxnlbqoxUAKD8a9eiEVXXsf3an7e	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 15:45:43	a58f291d1a5f2b7b101666cc4c7a7c81:W1XpK7CsUnWpJoIoifsHzha6kqvA8ddx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	42.77.62.177
2018-04-17 15:46:24	65bed8a0cc7550ac033e32d24791be32:CD7mf3LhxMP5lpgHadCEo2JWyJrXwpdV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.140.30.49
2018-04-17 15:47:14	8b2f3508fd990bc7dc43aefeffb44acb:32ITULrg4y6Bw4oHy8AS6KXT50HTAvih	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 15:48:18	bb6c78f62e7b8e5c58660360e99765b6:yTfGOmOXxteEwNTvoX3LN5xuyMQWcZEz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 15:49:08	facc17484f46779761d0330209c31c71:kGdDzwlLRzFhcZYcECn2G8E6mcHsIovK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	104.132.150.91
2018-04-17 15:49:32	0fbd2c09787f788aa500ee33dacc5479:TAHfLydvCxEPmOyabCPTvQEmLx9HKPYA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.104
2018-04-17 15:50:52	4f333a684d91e701eb3a8ce439aef31b:R49KJE4ClAHBdN9E5vxfytqU9NPy99if	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 15:53:41	0632c78c28bcdf3619240ea5b4c6c6ee:SwSqhwMhMf9HCFxUVRRivPjmy37oGqSh	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.136.162.208
2018-04-17 15:55:25	d7cbcb0c6055cd0a281479f4a904b928:eDI6dWAUKJrKNVKSc8hPRJlXdtDptsTu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 15:55:35	425335d16c66d428ac9512d13f35b55b:95TTFNiYBt129KStp19D6hEYz4OlxFt4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	115.82.33.86
2018-04-17 15:58:07	e94c4f7448e85a4c01c02453722c3f51:fiH9OpYK2sfyF1dOZW7pCsMWtCjsAwa2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	10.254.248.228
2018-04-17 15:59:02	8c7da66fec180cd5dbea95db511cd08c:GvjYJvBYYevQmP3Rr10tyXGFgyZa6rtb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 15:59:37	ade7d54654c789bbffcce60133fc0f5e:0qP97NDkV0zVyzVySf5uDM0evMnWMO64	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 16:01:16	5f606f2f8736aa2a87a2ad835193d9af:fOvZln70DXwKRqSu6owyGX4wM7IzHLZS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:02:28	1029c04a050f9b30091b52e16ffbc730:GNqzjJC0dSDyu7MxgRhaonQTaZV0dRtb	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.140.206.69
2018-04-17 16:04:11	03006fd05e0b643f90e5f4fa64641e9d:ghkq4pCyaufgfiW0IKX2lsGzM1XM4aRN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 16:05:50	bab99c664dad04c7f4b4d0d5e7f39e30:v98aDJzXd9FCtBlQf14eYEXzG9pL5fpq	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.50
2018-04-17 16:07:09	aab906a9cca9e16266c47f982b811850:f1Rq3WSxZxFxcT0FRGE3HKCk7NAG2xe7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-17 16:07:16	3d6c61097bb3b2909f886da46a6a3125:VgSNBUsWJ3jUc4ZeUHvIKWINZm7miah0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	42.77.62.177
2018-04-17 16:07:19	c5a21146e7495ca13b23e6da486cbf8a:SliRb0lszB0WW2J37AjQGCKocUp3RHet	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:08:52	fd9b8dfe37ce64af647d30958dd55be1:vh6eKvU2OQucUHrhZAAHwXXcdEwzGiNh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 16:09:21	1d42dfcba5fa3f63444eefe2703d4240:KY5zaP46D5k7fOVHtrwCQp4Yc9Tw506L	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:10:46	a463c31a7761d0154593e7a7f4e58b5e:32keoZmeXUWwZkly4xR3RWLGEFZ40aCX	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.62.177
2018-04-17 16:11:17	5bbe78f5d513becf0f2bb0c1636346db:HaJ3mDhWSWp6sNr0whVUTNuA21CgGI8f	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:11:43	a459663e2c9d1d8d9b083355336a6728:ukde2uWnUAAaK6lieAm9b619kiKbd8OQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.137.227.26
2018-04-17 16:12:21	69a0e652ebb0dff560f531937015a96f:7W0DhJWoucntfb29HdzmrmYfjwJk4CCd	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	103.226.215.186
2018-04-17 16:12:39	bd646b9642851fc2adea8a273505e233:cvyznNR46XXlrzoRgx5Lrui1WHdr0bCi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	42.77.62.177
2018-04-17 16:13:40	dd5119b52946aed302c3fb7a8aa9e0f2:bVZjFbTYXydQO6vK1A3lDFfvtLGPASpZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:13:42	1610f32f6a90de6095628fb641fffdc3:172iLdRSUZBPbd8LySmYMOdHjabOb8E4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:19:36	fe45f64a271af57b0e7fa412e77b753d:r9MIhPBtIcOUjqTP57OQhTdE3H1v5ipe	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	10.254.248.228
2018-04-17 16:24:13	1f4101a2e70a5c19588ba87722fadb38:xPvyUWhjWUtVMZMOLqYmNbpLimFydEam	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:25:31	b3e9397076b59318e9b977c14310a3bf:I8RgrfcBl8VzgBUhmZAG0gFbYwaJckml	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 16:28:03	4b3fedea70efdae0923af92d9d192668:WZetdOiQloTstwoJU7GYsuJ3iC7d8FiG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.184.22.68
2018-04-17 16:28:27	7a192d985f7a28e0c6cb6c2a830b90ae:2l64oqK8jSKyqug2noux1SkWJKJ0qBz8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:29:25	b61d72770025905b2c3173dd3eaf0796:OiTtYS45nBqEmFJFzF6OxPrlU8m0JXW4	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 16:30:53	498d0ddc938a413fba0faffc10c19929:8QfZHSCkeJWh4bkXILEZ5ICUZ8EoJ5ed	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:31:56	e889a843cffecfca8b8565443bda2116:iEZgTopf1vFEvfIEGol8JHdB6amQRUEe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	117.19.50.101
2018-04-17 16:34:02	61d38b61a3e9f4b504c06a95984a4c1a:w6upWGa3ugo5NRLrmbg4PJPVbkt8k74m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	211.23.46.110
2018-04-17 16:39:00	130023e6e5b2ccb644bf5fe62876074d:EXR4Tdj10XNqAzfwJKc6kRpyCh2Fffv9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:41:44	09d8cfb3c40ab8b8cb0f6d53ac38b9fe:IuBBJZt2tTliAzmBL2VCxOhuJy6xVK3f	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-17 16:42:52	41b182dc070362be91d59ff3b66082ca:qGXW1ZPgABffg8WuZngg9SyiMmdw1WII	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	101.138.149.4
2018-04-17 16:43:32	b6485a23f8dda36f250a605722fb05f4:jp8ZEnC5aajZ2MSxJjaXJ1rkHMcmPXK1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	10.254.248.228
2018-04-17 16:45:34	e3d573a2431cd1788e39e54b69d59247:H5rf15YXASyBi8hrsxodK578rpzbzV0P	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.16
2018-04-17 16:46:59	1526011351921fde81b89e55d1d5acde:KpdATeshdgxSi2yG6XP8ppTjl6eynVSl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-17 16:50:38	e2e4204377079e63bb852dcc208418c2:mAppORsSRlpgwfhChoDYA9THQY08t8Li	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.15
2018-04-17 16:52:49	7e981d9a262404899679d53dce9c11a8:DsrGtyNzO6og0TVTNdHWNCgWXTgQ7TY1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	117.56.53.181
2018-04-17 16:54:09	bb8e77525e2487ba63d8fccade0235ff:YhovTBNHm11T9jJ9vz4C1p7qN6pomVvj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.16
2018-04-17 16:54:36	99c089ebb002eb480e188d2711dc025b:vgHrjwPjCGoBWoJxcRnPHy7NxrBgAxEx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 16:56:42	1a3a3e0e5a78b470e7b9def32952a1ca:obLBPUtzLLmVlg233bflXHZgEZmF1Cb3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.18
2018-04-17 16:57:01	ea867332d158f293e038adae78bf161e:4z2GmrBjWY7WmpCPAe78i8wM0HeYxPMt	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	10.254.248.228
2018-04-17 16:57:12	f46bc4bc007a701ccfd2812b1b210659:P8wz1a8kMUOMOd74KvKSVXnv1X9LK5G4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 17:00:08	1502f276e2c080cedc9a7812944cf08c:t1Gy1hrZG3MbBM9rYLyqef5Up4OLReaL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.16
2018-04-17 17:03:32	f4f2df7997bb5bb677d90c064e4ed7cc:nkUbunlvcfDZdeWWsZPURQNvQ8GcmEpd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.15
2018-04-17 17:04:24	98578376d05da0019d0bf8485c2daaf0:HVTKxMDLrNNIKNIlg6tYyZjZa02UAqI2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	114.136.235.156
2018-04-17 17:26:38	eaec9ab3fd26e0e69c3fb4926b4973ef:S5lYPKrVYxwi9SqgkGsWZkS2IRVYwGS9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	27.52.137.233
2018-04-17 17:29:14	bceaa59a6da69cd201fcee445127b94f:arzkvTxUgscstucXofbed0P2hZUuep4t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.146.227
2018-04-17 17:33:24	8aeea5bee7852c706961e376b950cf6a:Z6PfFXbbf1wlYdLxAtZCtaPJoCNpuzh8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.146.227
2018-04-17 17:34:44	025079fea910b510fddf5888f52c6610:4XTWfGJEMmjyfUzeeBST0vLH4SZApsoV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	211.75.237.126
2018-04-17 17:35:35	87028ee0154d76c6157a9cf1a90b2795:ToXPRstzhOzi0R6e6YNAWu9lUiQfJUZf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.146.227
2018-04-17 17:35:51	52a6cffccfa342f428878c1d108f3890:MvP8nQqyXzUIj1JY3RYoCaCva7Si55y0	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	210.61.247.1
2018-04-17 17:37:49	97db98b8726810e4de8d44aa5fdd2306:n1BfTWAs0gzX3sdFwjytuMUYdvdddiv9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.15.146.227
2018-04-17 17:43:17	fcb8d96af153705e55d8662680ffec4b:NrztZy7jAZBDVocOm0kC0ilKXCmnXf7S	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 17:45:47	93a544fadcc3527b665d59b12c04d823:LccPsIsS2ikUpFTtB4Y15Ya5KPubjz6i	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 17:46:49	e1e64a4b44478d9a588f856429855578:ipPt42dAbk93WreetfulCGkjMAhFxPoY	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.28.158
2018-04-17 17:50:00	5784146e1195da4c7c0ef1ec47b44001:N34sfYUtkt4DU0OPD1tCQTAK02KlOp8R	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 17:52:26	ffbe4668dc1d39c95993451532115cd2:Si4ceqbdiWKeKdbLUQ7M9Kn5mW1F60lN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 17:53:53	fb059d81e4dbffd98043d5c3d1f4e4fe:SIDQciTWw96zg4psMn3ERec1TeHQPYzr	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.101
2018-04-17 17:55:12	4a85d00f793da171d34064b99616c9eb:h7n3g56a2nEJG622WUjfjx7cIAswS9WS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-17 17:55:44	10d3d77285beeebdc238ce67288a128d:saJJbfnGQNOfqxuaaMu41Pszj5KcPIEE	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.28.1.101
2018-04-17 17:57:23	599b674ff65ca1c077f80857756ef24d:zcPBPkV23uT0xovcX7dKwqMLYjzPTQ8e	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-17 17:57:27	bdae754826d3bb54e2401e1e6e6e3bc2:mzJwb4Ge04iCtckg3EcTv9DS4UcCFGpG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.28.1.101
2018-04-17 18:00:56	fe36717c0495b918e9d38144f08f1452:58UVvtKGoEHmXM4yd5DO2KhMw4GCG0fU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 18:04:23	837dd5a2da35c06a0f56b08c7bec20bf:MGVIycEjdPJbj8bTt1BS7lT697XC1mif	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 18:05:07	fe51d201802763b4ac5be8e034786915:CLrrQEKxjFeReEcOk5MuCd5lzirAAZNT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.19
2018-04-17 18:06:48	402ed77a5bacfe1c1b4cefa13522a6f6:WpHeRoD8Vn2WhtnBOUALS7RTSWW0jFK6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.19
2018-04-17 18:08:15	4c87fb1dfd22eff96b252bd4ab49b612:MGrlb4Yo34JLStKZJjnraSGSrJFIw1XE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.19
2018-04-17 18:09:43	8353f89ef46dbae4ba2435987fae75a8:FUOeW8jWYpdpt06q8lFnUQpEx2ljpXAz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.19
2018-04-17 18:10:55	7c3ec9166d0e9d87b32e6e096222f17b:0jk4CGUzkAn1DB1Hf792ohdueTT3U07q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.19
2018-04-17 18:14:24	cdf9faca9102bdb3f6334ba230782ebf:rY3agrS6U1b6SZfvXQ5AzjlbJlSmmSZg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:16:51	a5b37d3d301568cdf42f13b5bdb08246:1iA8zXKnOhnaedCApwXHKc4XlCAsdG1o	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:20:03	c71149b70ffd791b24b4d0b0f1718f1d:KL6DDpvMH3WHshL7j9dNrOIuaxnBa1yN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:21:03	5cb5835a7cc21197414d6d224c6f0b3d:bRLPsnPOvRjb0k2Z9OyM12hwmWQmuepw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.36
2018-04-17 18:22:08	8fd5b91ae43645ea0f0b316d89f3ad22:xEJCc2A2EzyskLDL663dOaS25OgbebE6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:23:23	f85780b9b53a72780068a58997a38187:C62XDI8XR9A8hOVk2L6fLSedQk1d1Wl6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.204.227.238
2018-04-17 18:26:55	55c15099b16592290ba1553695770169:nZtUg6TyZDFfRjtzcXXD8OU9qUfnolat	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.36
2018-04-17 18:27:36	77d7917d44874eff0c08a0e544889316:7phFSQtaspTlgRy2DkDWWGvXcbLFbdGi	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:31:02	da016857749050b2cfd6d7ff26f4c899:sEcJFNg70BSCotwUzjOw4S4NHQN4mBUf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:35:16	8ae798428d8edf7e4de7cb0de2c63ba1:i59OzApqOy2nET9f3JS64gez1OaX2Ds3	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	180.176.111.67
2018-04-17 18:40:38	6446ac2c5011fcf8766b73e09642e7ba:ffbhxDDA5n8JJx4972lpsES9QiEXB6sb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:47:38	7106c408a6b9f218615d3643a8a4d49a:ahBUcg5ZnyHrA0EjNaukKYBrzCMdcZZw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	175.180.71.66
2018-04-17 18:48:57	0db51c236530bf0a88f638354f792a88:WmxHHPFGuxJonECdb4oWG9q5O3EseW3m	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:51:00	09ae7be67fcdd7b9c36d4f893e61fea3:Tx1N1zUF4c9AFmKHveNyMikZX9bZyXwC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:52:42	bc08f262d859282c35d2ed98b0615b69:5ap1oRrX8aqtlqvCOmapMXrwU1IKCSgl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 18:53:40	6b55c174ecfbf4dfce9c8f03808d96a7:0szpllQK7is6hiQtA4CdomkVUHEWYzfY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.1.23
2018-04-17 18:56:14	d424a2afda62c1e94fbe03f98e97c4ef:D324g4uAd1JKX24bNT4KWKRPkLugaxuo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 18:59:38	915d5988d11968b6d928ed19273bb380:paWrkg7bFuM3Vk8IMmXh86tb03q6UUXc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 19:02:12	ef8bfdaae5ff306b82b41fd3e071382d:kowuGrxsJl2S97yrw8nLj2iaXVDM6rUc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 19:08:58	9cc8638c3d0cd39dc04419bde2d2f36f:Qe5lh2dkmxiZgVozH1PA68CF4Px2cIN4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 19:16:59	08c6228776457d1e215be49ed5e46a1c:pJ4VrvuG9UERRZ6flUvCZnbTua6xOvgr	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 19:24:53	240bc3f09f8e8c427c5ee23a0ca1293b:uGXNdCyMkyW1HAVIAVrciaMpDgbOIIZT	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.36
2018-04-17 19:41:03	71969eff5513070707f36fc36c6481a7:89knRjCpsv0H51LO7AMiN56mx16K89bR	Q1:提案名稱二：閒置空間_空宅空間改造,;	101.8.213.246
2018-04-17 19:53:52	fed5ec83cb852e3409c5ec7a909e03fa:r2UCoXYGsza9rQaa36H84EIPiVvy4ysx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	182.234.46.11
2018-04-17 20:18:42	1104243957f8a2f598749b3dc57ffc85:ZPOGlCktPpgYJuXDWUQ5GY4sd4PTytMC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	1.160.85.69
