2018-04-23 00:00:53	d120a4422db780e49b9f389db378e982:vkOqc1BFooWCNsxbXKnKyJtbqT1Pl5bw	Q1:提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.184.133.11
2018-04-23 11:09:35	df9327e8386786836a1dbb8dad3b165a:0EZqp9oAoQuAyVuzKytwFA7d3C5eoddb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:09:36	063ceea0bb3b188b23741ccb65ed0b9c:iRiEQvHegYrQjkVcsXljv5FmXgMpAffJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:10:12	bd53db9ba25a9884df0bea2fa0fd966c:HG9CDvRd6n4VmkmZorEygtBE7F4qxzzV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:10:14	44bb870141705d08c4bbfa5fb7f7f39d:Ozs8zgxTg6O1FCmgCy0cyQwn9877s99k	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:11:02	3f1123363b07d07b33930a2bcf1568f7:JqGhwT9wyquUrCK4yYQmS2gt9fZDifSJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:11:22	8ebc727fa78e24b56d464d9df3bc1441:kx9tTiHT2lACPrJO45U13wBF0FiPeika	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.139.249.119
2018-04-23 11:11:44	aac6a48acede4e6aa67c7befc90523a9:qop58uo1WR6w4OtnaNRW4He1zmO0pbaT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:11:50	0a5279921020674e4c98381d763c2e2c:nisdfmOeNT7EBDVNbHIVDeinY9mRwFXc	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:12:10	ae9a1eb6737b59a727f36e5ea1c5b0ea:CxlnPlUJuS4QcB0y0A3Kk39ylxP50NeK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:12:13	008bf263a69584f969e7c533dee89fa5:afV38U1a9Ev58xmbQDmEaK6C3NchPFdI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.228
2018-04-23 11:12:14	c820e4f42bf95246001faf05c15585eb:Gy9gdjvJOWQGzaXGR0bR5c5N1jcicdlQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:12:18	d549f0ff490b49d6229035bb527d77f4:vDow6iU0faGGUxlyAQ8X6mD97wXWtMYg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:12:45	6337735ac07575430381428510278f87:rcw6TNg3TQWm8dBAtYCWJty1D3aOhSVl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.1.52
2018-04-23 11:12:51	c01b52a121a9fb6bb01f216ff3294d79:l7JVQJWV11eHCafupa74isQUp8M4F5dn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:13:21	a72ef8dcb86f9076b770e716aa6cd775:s4XHw13XJyBdys4UPPqL5CT2sxxnoHqx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	101.13.161.187
2018-04-23 11:13:35	e97b9540b4487a5bbc8fd0264382ea1f:xwfk8hyHGN2sEKX3zLbIGncKzgwvpEoG	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:13:49	521f6433e3ef831844f0ae1b63960579:kcwpcvmNqQtJDAfjeJxnYiboEyjU0ncP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:13:51	0dcafb917f487551fbc749adc587e3cd:9UIUqm7VZkQeiURRtIPv6I0QyF8eGIMu	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:13:52	449c37919be5c67c6b8d26c316ebdb50:OtMbjyXmiWZGhAvGMBNHHLs99dqgJz0i	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:14:45	3301c2d002d245093cc943af455a6015:HEon5bLBFtzZqgJ5bhUzOHLfXbsKHj4K	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:15:06	97d3345ea887eb37f0c8a8f3c7b5b541:sgnoUgZu5pP0HSha57aILK8novZtc2GM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:15:38	a330fd57e4ddabfd7cfc4a49dca8f5ac:97yKx95u7noM9rEYxBdMoH6wGHfcCBXJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.18.97.231
2018-04-23 11:15:41	42b787c29283b7b31e3fddd9e9f77fbd:x6MbLAKh1lo6N80HXJJGqhvvgljxU20W	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:15:51	79cf3a3917bfe168849e87e8f5c25b48:qEICduDJqHxQQlTI8CgRSvMu8BZHmyv7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:16:41	99c5147aadaa37102e7ebb5e53524450:GdKgXFWi5lg6j8h1LxWxUuq88iEiE1gP	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.50.154.186
2018-04-23 11:16:43	faf4ee7c09701c2a9bd1123173d737b1:hgUuo1bB1MwfWuhxlHvpJcoYgLntik2K	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:16:52	6731d54ef2a10efc54ef0e2aab476265:N6si8IE8Gppn9o3V9bjRazHPeJ4dZoFp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:17:36	64c31e7b851ac87f1b75fa27123675d1:Y6l80xBJuXrH9quuRNeFi5moMitkccZx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:17:40	8330823c3a1854f22eba35d7e976a1ab:mTKdq8jM0bgBKUPNGCQfleHW1FgPoLrh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:18:35	dc1928550b2e41fb4e2c739bfb4cf059:rb21YE1GWOmIxlskIphaQOos2JVk3d1l	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:19:00	299623e58f8a4a1d6f6091c7191b9e6e:4sjfj5ctBdGBBmonqbKttGpJZaVanpMz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:19:15	c689ae7ab0cd1f55a9f4b266afc0d609:Ubznyfw3a7sHsT9PIVfquX2ZveyJF67a	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:19:29	97231eb0d3616a7d39f7905f59874b90:7SIk2tV4DcyhOXn0uqXRFQhkhxIcVikW	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:19:51	87a60df556990a3cb9a6367f814450cd:rD5h1DshV50VJSXkRgadyXLBjsAq2FPw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:21:08	d01a05fb938811b651b964ba37dece1a:dv9XMPU44cvk9m6DOg4eIxeBZC8PBREt	Q1:提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:21:11	6f9f2c82ea61fea6495ed0e7ea8f94a6:DWmFHPfrrmoICRciwLFsjiEKoHyRwyLT	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:21:15	72276ba5bdef4e5db6cf27fd1ecc0278:cbUgtJXteXhvUGrzWTZ6zx1RJPI1PyTe	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:21:52	8d2ad8651c3c6106c90968ca0fe54cbc:cXO2OpqeIfIKxzIaI8CceQuiFqtLhOOg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:23:50	d44f5f10aa5dd93a824c303478ac8582:ZtSImwSHkFzLuVL7O23kVzgKGZKUtiZI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:24:07	a42430dae23fa29a73b9f0ff80714c3c:PyJNJKQJr0uEyvjkQksrxAcTGJlwY9G4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:24:25	283e5a36b1b9c11ea1934223f0c0b69a:lKpG1o7zLjorl76wTb9Hhy1UkeXxKZNQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:24:31	8a6ec9b3a58655d59e85a9f8aea1df7b:8N1cPVcTTRWcMiBEgP7258q8eaK3ibcj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:25:33	b73fb06165d414b406313ca8cbb28e52:5MqPZ7jfjZlQrETEbX3qckCVzukoCfpM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:25:34	c680615d8782e4b77858b7d0818504be:B1rANCXrOCFgoY8BFv5vIxeq4vQsN7wp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:25:50	545144af77c92b5751e2777419bac98d:bkAx82ZW3OaIOxsSyov6aPhl7NlRcm5V	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 11:26:21	fc3d68ac7ea481accc3ef8ff356b8580:57naDcCXhgYsAsblFKjJ46PRgH6nOjMh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:26:51	bf1b3ca6412f4159e9792b1da61da554:kxSdcvmcqXBqdwjAXPzq5WiAN2f17cen	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:27:07	47ea2509be82426af7446aa35dad44ac:u2Vmz4dHpLuT41ZvnLLnoBq1lmxkbaNZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:27:38	2885ae99e0fe733d531fa7b0906345c7:Ph7DcC4kpwA2Naa81nPSJPSCqra0xBa2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:28:18	8c85a7b2e6128043b88e8733926526fa:pPvZj6dHiK4QUNCNFqJGV3NDICOs0WVb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:28:32	7d0ac8e2f36cd9dd307269c6da1a4e27:h763GbBqGIOHXZUknMr2O6wk6zv6wNBQ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:28:50	84d02ecd7c8e3aad1dc0523747f62532:kjBY7cUEe3j8pbYmrnqY2QXxygrDeD2V	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:29:32	27bafc7c29c845b6ed36f95fdb2988ac:RQJuB4mdtxFnhp7YQzZjb0VufgNeEW8T	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 11:29:40	21e2509f2788831e41833b932edc8786:CQwLYpF3wKTJKdULe6EFT6MjekO3oNGA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:30:09	721fa07e22f1a96794e22e8ed8842798:EHg6VpPKzFN7hJMX62urnWHNUqJU1tYl	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:31:11	28274ed55b57e198538ab9296a2b8a92:dPEAPe0b29gSN5DBUAW6b29X3q8PLSSm	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:31:22	6750c00decd616230c19b97c25c68202:p4BlCzxss1BenxAiupwGcJFEDqzQF4m6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:32:12	ffaf4a3c01c26cbdffebde61c1be6e5a:xhx2dgBI4WsrUOvyiI2Ak3gLDHsshGet	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 11:32:15	98a5c4ad0cc332e9fd7459e744047265:6DwUoI7BiyWN5xHlBo4aaCWvC7o1GoUU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:32:17	34a7c89ec95105b825833cbc707cc139:yZ3ndVlRGqROqjlEvINbO6z0H6FCjca7	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	42.72.72.240
2018-04-23 11:32:18	efc5fb08dabc6536bb8c815412c00335:8CEaS9u6yaN3LFStkxnNEJilgFIb4iuD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.84
2018-04-23 11:33:03	90ae68181e22f5098bf39ae8b9e451d1:IcGxBHcwCqq25wXO2D9ZSSjiyBXxWKVX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:34:02	a767c637136df3bb5da42473a6c77daf:KmfjWfskHy1KGo8xT1jexAJgFKltw3UD	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	111.251.89.167
2018-04-23 11:34:05	d45682b65403835eabf1290a86ce0265:QGPgNxxFETLZnzxATKjwq3YhHBrjzkvo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:34:10	3cf9963210f460d144e924c8edbf6da4:jKKzG5Xh06gFvnSgedZi2v2GiIGuDXCs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:34:48	e2e4cd8ca29b8ad6581dabcb1fd41da6:9fJamL2ukW0O7EgulfZHPE9l4FOAv826	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:35:31	e5e374f99358671109d30ebae3599c31:ak0PKyXkL0UUfoNTqdTwMEDEQR1n1hWw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:35:32	7d4fe5bcf8b179018d03a2319a50799a:JuEjvjEuaaEtlUMfCEMJCTRxgoxoWxaI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:36:35	5d7efaf0d216f09f04c34402310d388e:80NFD69EtZlX4tQgt79mzcAlyjcU8CRB	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	172.29.35.253
2018-04-23 11:36:47	01f390441dae18aa4426d6ad76dd8369:EEMSxjZ9utfmYCVu1GEtU0syH6Yoqtxs	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:36:50	54f04b10ade1535e4bcafcee5ae81abd:InYdhh6bchtHLoaVxFURoQtNyWyjThv6	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:37:32	d4bd9436712f3661e9e18ddd376df2d5:Uu9Y2RXSEZAadLtfG2OVTLSQ7G6Iu1aU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:38:00	178bce03f98853851bba82d1434719cf:5yrbA9NYkCHVxTHh8SWVcodh9P4KtP8i	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 11:38:38	f4b07e2b3b9644f5c2d19fe232067935:5ReFIgFF5MGpG8R4rK5QE2xHfJe7c5me	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:38:52	00df49654a31fa4bc5af5db6e2cdf635:SkLFEGNGjhH5OzNnJeDu3WhW27mZQjVo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:39:12	9354763573c7fbaf79b81611c083346f:Zg7sCgAZ532m68NKwbfnFuFaLzmXNTqX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:39:29	ff44c543b52c8c95b482e0ff2e178414:ITaKBXJXnMamYkTBUbn8OlLy79BaEpux	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:39:53	dfe18f0b48259dcbaa9dd7f4bf141356:NPLX9iw01eQfNRABc8sSXCwLRF6J2duR	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱三：活化社區青年參與_以松山區為例,;	172.18.97.231
2018-04-23 11:40:13	11f3055f0fa9b0572259ac40b9a2e20b:gULZrHOO3vJXtiWwAEAoYYhBcpZpF1jA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:40:21	8eac65935d93fdb7e559f39db4bc137e:gs1NArvP5cOPA5bIPj2rja2578jPYAWZ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:41:23	2234cfeacc8b7b57352c9131f6af7692:6ceUq9aZvzjnvSyv17TJXMNPXTXZ37xv	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.99.177
2018-04-23 11:42:31	a089391518aefbf3b4e84aaca7e9f73c:cFYXg8npjq3DX3evTkvD49V99SpcVu3T	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:42:35	5034ebedd5baf5bbd2c73b68f85703a7:SzndNNXaOTrdYA3WYpTYlB36SmnLUEnF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:42:35	65d3a277974c003204de4b6e2d259880:WWN1SYZpvM1xrhndvAVeIYQdaVsMHnd8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:42:45	2117e434df530c762cba2f19e476b2a1:a9AfJxBfMNAqVJXRtkUJZ6Z9WwzR1Jvd	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	60.251.42.128
2018-04-23 11:44:04	b3158d8e521161e1fce05ed1a65796ad:LZiar4ZWD55lf5Aifo73lYKQD8fPU5PK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:44:08	17d2f4f04243aa7c871f48c00559ca75:9BfRa8IISJv9RSk46qiLPFqH8mvkf28A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:44:23	440b3bc606f47cea4adb4c19ef927117:TY700fxWAYAhnjSDAfhjYQ6yy9mKWwgV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	60.251.42.128
2018-04-23 11:44:52	36a938467452a1b5c02c9857d468f458:Uwn7XPXRBtWrkXbiclA8fTDeldQ4z6dA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.18.97.231
2018-04-23 11:45:09	2accb95d1e5b24c17b97a09af7b2a4b4:tYJuZUWSCwJdBG7Uk83feuTOCki7p0XX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:45:26	c49cf8e14f8bcaf03b7a20646a98a9e7:OsxYOjmeNeKqHGwSb8zNrvIJ2bpgcJvk	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:46:12	9d55005de75da35120ecb2eabd1ebdd2:2WJW69e3A8jSDVGnHxq20jlcrc6X3Yep	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:46:22	11dc12d3fe5cc705007412f10f07c610:Kclkw6QfCYVnPe6Hhg9pmhHcpYKpwrj3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	172.28.0.91
2018-04-23 11:46:52	11f55b652090fcc4abc820c8394b511a:OatbZRwLMr1AVFjmT2wBvJx59D2VVW7u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:47:35	ea47d979471966413adf70032f270c60:qZBYPmcAwoB7TBDXmDGa5booZ1jlMHVp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:48:17	1d0b429ede40d879c1aafd76bebd8e81:Vglqnwtb9RdWiah3EtcE8lug46IrbXqg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	172.28.0.69
2018-04-23 11:48:52	7106741cd5ca90f171abfae2ab440f15:7X2ijKY9clB2v36BWRuDP1MoLIiH1ZVH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.141.67.179
