2018-04-25 00:08:09	acc5c9240a79c90ee299b510a50e1313:sGELVyugOhkP71uVAi0rzInAiWNYylJp	Q1:呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	36.236.88.6
2018-04-25 11:54:25	d821aa2b3de962574f5c73e01d76d8a4:v8nuSJBjX7d2xsYaSEoTO3c8mSMsxYLG	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:55:43	908a13866f62e4c7a2d9be900a6b3463:z4t5gH5LToGG39fMyljoBvxO66faQCsk	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 11:57:05	4a3cc3b3bcc8e41c74b9812cd5689921:DwNkCcxFlwhKseYtOzuVHn1H1QJlOYeo	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:03:03	41b5a6f80efefbed37eef3ec4acabcca:wAlrIDkg1dpFMmF3eVu1SscR6DtA5PCv	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	10.254.248.213
2018-04-25 12:06:01	e73a2fd40a524376df0e1373bf842035:3gov2tVwtXB6l0iIClsRnc3xRqrlRkp9	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 12:08:43	c143b84da4a33147a434be3dbcb62967:bac6ZgjSZHT3ZlLDpvvPW8xMpjoBXGG7	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 12:09:43	b5c7b5d73167770b4db74f4d417a0060:dr6N9twoLGKH1aKo1fjExj549evTIPBu	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:11:00	02eb9b71c2b0e005f908636a8647e1df:zULN8PejgSx8FjMgOJS598fXX3xcQzBo	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:11:28	ff4accdcd917dbaf240755f78c096679:HNspWIxupsT9UXiuFKWbzdflVgT8ekVU	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 12:12:46	829edd57634c688176c2a5171ad737b2:3b63PBEUhE0UqljG0o2MCBHihvlU0Gaw	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:14:06	e67498d2ca000828ae80e8550e1f499c:68T5onHSVSSHfK0IVFlA48fG6l5H7XrO	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:14:09	ebe8f1929880a638671133cd89adaafc:auFEV2dHBq9WOzgGvJrsri1qWzn8S37s	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 12:15:21	e4a43bc18facb5cfce19a03d2fab3754:ydzwjl18lJdGDrZxK4W8DH0fNwsghWQ8	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:16:42	637c0072be0e7c34f4aefc67fb797021:avj8A52GAKaEwE584KBZXmRA4IxzNXqN	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:18:00	ebf3785bc126592ba4845c7ae264a919:GYf1zZqRQdDvNMVRqZrcnbG2W64bej0t	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:20:24	0f202d298abb84289b044595b68581be:BjcXwBLOfKT41H9IeSJIezbAIuJc1wuM	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:21:49	db497e5555232c7efb9ae61f13f28fc6:hrNM56h4OxVZOCZdsp1N38bxqhvaAZex	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:23:54	95ed3b24e85c478c679b906a696b5708:siRBX5UN80fPM7mqA5Xt9bkRqYcPuvu7	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	59.125.116.209
2018-04-25 12:24:17	0a0ff89077bfffa38cbe6ba4fa969002:ZA9Q6wmnoouwRJWsYspSig3wDGIHAg5U	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,;	172.29.144.207
2018-04-25 12:27:41	a88c8ccf3010e6cea71771fd0265eef6:Z5W5NfY1bNS7qk2HljacmdkfsaW2KcVA	Q1:綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,;	172.29.144.207
2018-04-25 12:28:31	375a5d7a06a86c6bc87aba2ad42f503a:xi3ere0BsNwuI4nJ80JuYZ4MxF9pCSPh	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:30:38	8497069e33f75db00f7e20b88112465c:BbC6xgJTj29FMH9bDvagbxZS6RyEuinq	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:32:19	0e96a1c7a4d9d689dcf10432af599986:Cr6COFbd5yHjsgG8h4m6JgWnsyUwaAWA	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:40:36	cace92a96cd7da8c605da3613e3c658f:0hxHupbry4fjawy7QvUBHHIOYNTTDqp9	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	101.139.133.124
2018-04-25 12:45:44	6a30b9da25b76435096095cd8e9939ea:EYagTEHKpnZQPjT4t3sxGt0h9Fb0HXRF	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:47:21	6bf69f40ad8e7f0b7ec961f7abcc3e2c:CgvlACNO2sFJHIFkFGxrwuFaGeJDCnj3	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:48:34	b97fbd9a5c829b3e9391c307655b3a8a:FF4hhMwqXlHm3mLSeFoddlTUPqzrbW84	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:48:56	dda77200051e8b9a7ead692413136477:fh76T6S5tnAsgKyytQp5jKfu9xZnpKDh	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:51:04	a076719c9b2da0eac7d9ae673b0af333:7Nh2tLeDmZWaWRaOZw8jl04fmp1EMdAC	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:51:11	653a4997e8777264e98599a7ef4b95d1:4S7gnslKqLFaUbCYh8vflNctVjLquK2t	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:53:07	91ff10db3bfb0a9eabafb95a73c15716:oBH1SCpA99ahZr5AnC8qpBgjCgugp8Mt	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:53:38	1437bfa1505009428bca4f88a8a76788:pMSgJiNT7yLK32p8GZaU08JLFYo3aqXx	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:54:59	5cadc2797a6593157a83348b025dea00:F85yMntuyxzEcnDtwyO7NfngWV9ogjUO	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:55:26	45b59bee5b14276aa21e9dc475226ff0:SgZIbV0lDL6iVUh2pE74JepZi3Y6wVdq	Q1:閃亮文山．越夜越美麗	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 12:56:16	254d8471ab6a121ed994c73abd1b3209:i8LHhXK8gSC0HfkRidDhouXYltWeHej3	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:56:42	0d5bb39dcbe243fb2dc88fa784afd0dc:sc9S4penX2VDraXG0OAAa4R7QYnWQ3BG	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	118.99.175.225
2018-04-25 12:57:30	4ffc6d271ca37079ba7eec1178effb81:i4MRrQtX0B1QohdkeFzX2UfMTvWDx9xp	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:58:44	70872be566febf6684e6d8be81b431e5:Xoqn1EOHtJNsZQFVIKYwAPnNzNftgnCT	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 12:59:35	f7b56c2a5ef631800c19c725d9b068c5:lOx6QYFPZgWj5IISPMVKlETgdWjZuROV	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.25.222
2018-04-25 13:01:50	137c5b7ef99289e4de1150b77789532a:x6a8RQBhZ7hIkxrB2GHiWcvq27qCnYPO	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:04:24	bf5c65410f5a6e801aad81b6d87ba778:7pe6ITnT9Sxziu6ZfT7yHTg0xqRG1HQt	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:04:47	9c33965e39be096ee7f62f492807ddc9:6UtetAAEaW5fPXlAVkfjGV2DOcypnhTS	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	220.132.189.149
2018-04-25 13:05:23	221f41daece525bab119030c6d7ebf96:keR4ve22DmDzo2Ao2BOBs2PxxM58XYvh	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:06:24	ccd2b06351ae036e69fcc587d73968b1:jxCypvu8NtD2o5ggxFYnrAcWX3d1b11j	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:07:01	825a955ef544152e6cfe6dbd663707d3:uMZcExQbFgqv3QP8IzSXLaNuqLu2HZ4G	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:07:50	54b090ab06ccaafcb99b238370a2965d:EdOf9rmBO4bVpPSmLebgOFiaiE2vSL25	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:09:20	b63dce8b353caa02c7efb3cc46b5e9ad:kayk03fjsJNXjdqOtWKQZtgdlecxzc7N	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:10:49	d77fa4bc0d8c7f3aa39f53a146f3bc0f:ryNTZLZrkzcKyle3qVKQiqIK9WYH37Wa	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:12:06	7f4dcb03780f150ec62e82f756b96c42:gBFHahFUH4z8tiBP1OUV8miW9crxd5vg	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:12:19	d6f45c06d52687fd7fc4c272fadd2242:tYfV69tdiwH4GAw2by5kK6t1dd0CzLnh	Q1:呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	211.23.25.187
2018-04-25 13:15:10	0a51448df087d589eaa27108a585e953:cy4ttoX7AfvXUExTN2Z4vqKabxy3r1K8	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:16:06	a342044ea522ffd48e1711eefd391c5d:vJ17eOXEEjoJN8u89mJMvcKYe4qPe3ZT	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	172.29.144.207
2018-04-25 13:16:22	946950a73b79fd18cfad26e04ad5c1a3:VJDPyJFkuyN2EiAVGDbvCK3WAcl9TCqK	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:19:05	6c4bcc05b561e9d1c97755b2b822e93d:9kEkkdrxyWn7n39P06NKn4pBqEwcvylY	Q1:呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	114.43.179.182
2018-04-25 13:19:57	b26eb41bd85a822dfd2fac32534bcaf6:cWDpmwoqPAG9Ek1CTwF81K9q63T3vLPg	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:21:48	e14b1763c1c9b481aba1a4cf47a58984:yq7ZwTOorjhkSlhbA4uxYY1sQ5Q4kEfw	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:23:12	731047d3fa7ca9f4a8825dc44082888b:1Gj8konfp69X3H6gjfjCUecRG8Z4Vp2I	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	1.163.106.68
2018-04-25 13:28:44	a5207ce7149dd3be8c503a19600f4844:GuMe4QtAfkxEheMvkVaJPO9qA4hAv0dJ	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	114.136.51.217
2018-04-25 13:29:55	7874d120857d34400fa00b1e6fb54f4b:Fk4ecMP7Boeiw2oCi7jlp7SS0CSvUFpw	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	114.136.51.217
2018-04-25 13:35:35	4d7596165e62be0456892aeca670a10f:pD5LmnqQY11X1sv8rNSdXJMyD5jkp02e	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:38:12	bcdbdcd9f5f5e061fc3ce4cab7109f57:hj7aOgmhZSneCnI17O1tzB5RTdX2fx8S	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	114.45.204.41
2018-04-25 13:38:15	17bce58997196bda145396409e65dc85:Jl5DildJY0QMA06PSDoBGW1T0NRhKvAG	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:39:42	c83d6a78e97ab9338bfae70f00851072:4mn45yhQZzx00LLUVYXVyrdaXxbYeKs2	Q1:景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.23.94
2018-04-25 13:42:17	122b23f8e3f44cbb020c76fe0a0f96f5:pegwUHWsYkQGrOfrzGwWGoUeVEDyRwJn	Q1:閃亮文山．越夜越美麗	,呂祖風華再現（指南宮）	,景美一定行	,興豐熊讚親子主題公園改造計畫	,;	117.56.71.157
2018-04-25 13:49:30	539389ce24deb2a317e50f9b334e88a8:yyv7HXbEWAkCwAYx7emuScfelnPrF2dQ	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,興隆市場增掛電梯以便民案	,;	114.136.51.217
2018-04-25 13:53:24	ad4c7eb580cfa7eeef9b95debb03eb80:sE7qFm9wTJMWcdcnBmQJKu3Pg8uHvY9e	Q1:綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	10.254.248.213
2018-04-25 13:54:28	1201718e7ea6c1a5988bef7ea17d86d8:oFZzbLIXY3ybVXWR1Ca3w1GfZhWgkIy8	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,興隆市場增掛電梯以便民案	,;	114.136.51.217
2018-04-25 13:56:51	a2a0d116549dd7c19548fdc1b6248dea:05ukwqcoqFmjDU2k89Cye0ZhS4QxAEkW	Q1:綠屋頂改造－從市政府做起	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	120.126.82.129
2018-04-25 14:05:48	77334c6ee35b8fa8fd407463a5ef9f19:824UIgfbEO7O4tjN1D5sGlqn9OMaKQcb	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	10.254.248.213
2018-04-25 14:10:42	6f4ab6e1367615a7a416901b8a11531c:hOgsc8tefL1OfVhGjuwYXvWsnTYcJPVX	Q1:綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,興隆市場增掛電梯以便民案	,;	172.29.144.204
2018-04-25 14:11:00	79a9c12c96dc77db0861ab89bb441386:IKemmKl9hQ2rz3FalMEdnF3604IIvD91	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:13:28	2145ad77c679176d1eb9e3c84e1385c9:elg6YFY0s8aZOXEKMjCp0cbbYJ1DZaub	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:14:58	0f1010a60e1a2cb8fa925492df3ae783:b761uKLS3mInx4z2d7P5KNo3yahRX7tX	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:16:47	5963188bd3ce11f500d48f27c349991b:uSLI1tsw1SZG60JCMg5TxYGnWYavVPqZ	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:18:13	fdcc0f28d0fa25fd1373dac3f3a2f8e7:WfEEYXzn1mBUEPRjlBgnNrPsLIn54T87	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	172.29.144.204
2018-04-25 14:18:22	f3bf875259e487090be280f1649f3145:B67bNSUAw0lIhd4YJZidfOYGs0XdgcoK	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:20:21	7510ce28ed1602c0155c7bcc7e4619b2:rQWNFtafOrdpgamnHtfKhenKneTVt92w	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,興豐熊讚親子主題公園改造計畫	,;	223.136.216.147
2018-04-25 14:20:36	f0b11b26309ec78a9c89d34ee1e57407:D5zRzLcCeREEf7eaT6ZbpxP8CKLun5ux	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	172.29.144.204
2018-04-25 14:21:36	08c579ba557e8ba341236b2c21dfd8f9:ozQvhD3X2zSD2cPPbXbJKBL9gurWXF2e	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,呂祖風華再現（指南宮）	,景美一定行	,動出專注力，玩出好能力（景行、萬慶公園改造）,興隆市場增掛電梯以便民案	,興豐熊讚親子主題公園改造計畫	,;	61.231.181.201
2018-04-25 14:24:03	ed72e9b646d40c39f79bfd557c17af4a:Ol748Ptrpt95FLeXbwnqdbm02MVNfei8	Q1:閃亮文山．越夜越美麗	,綠屋頂改造－從市政府做起	,動出專注力，玩出好能力（景行、萬慶公園改造）,興豐熊讚親子主題公園改造計畫	,;	172.29.144.204
