2018-04-21 00:08:39	2164ec71f30937d57c5166ddf1dd7961:JGii3CGfnXOlCci1v2buGQ2kRdvpV4sO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.24.50.123
2018-04-21 16:24:48	6977da7068e7a8c3331d497b7cdc84c2:v9UFaAzpSFYxyeZBnELtIjj4BUaEQvKE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.217.165.137
2018-04-21 16:25:15	e5bfbd24efcc4702dbecc84d58210e73:pLGVV9g89mxxHG87BEukrogRvyQmy3Q4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:25:29	4950647b7109bf89fbf389562010dcfd:49wIJkR9Pvi2evPofaGlWiepgEZIHIJp	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:25:36	965e0ea192cdd525ee6a2813f3b90a35:9XFrY1MWSKKMTGMOiuUzpUH8W0TVwznS	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	111.71.216.2
2018-04-21 16:25:46	116f489355d06fa8e42222ee55ab3751:seCVI5CWahXrT74ZiswTV2i1Bdtwav0Z	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,;	111.71.216.2
2018-04-21 16:26:09	dc028fa67e3e2a110386d5c5127843da:WcPo8Abp8IHWuazK25XxEadBrkO0SI1n	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:26:10	71c1d69b6e34ad53f803289f7ec2651c:x3I6clNjvB8fOkrdPeUZHWgtEVDEpFNI	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.136.209.29
2018-04-21 16:26:40	a24c12d5f74be76b37e7ab663f4d3769:T4gyHWYhbB4bKmaQsfCQfw6Gn00tNHEM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:26:58	e0b346e0ea6d72f46a190e92a988cf78:f13H230bKDwxTTxlw822147PfcJ6fygz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:27:20	9f6e247df041de78154085354ffe51df:hp4wdKVGe3aJcTixJoKMGhZ34z6MwHkC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:27:47	05d32a4b692d597ae4aa12b459c7ae1c:xcW3vHqFfpyANIv57AkT4a2mCqxLNq6U	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:28:27	653d3e997bc838a82435037ac5005c8c:vbGa0523XM7H1ndD4xLM2jNMULh75Jlx	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:28:39	6c02d0c5aa86713e9869b6bb83b75db3:n7tTtJ39sWLLlvQhkf7hnA49VrGg1qmD	Q1:提案名稱二：閒置空間_空宅空間改造,;	180.217.160.4
2018-04-21 16:28:40	73f8c31de5ac923556f0c84005d60055:ejFgSUAq6qJ0RGcxPkCW9fjqQ7grLjDI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:28:52	5d891729eb9be1c4a7d7f72028da9349:FHYrRTIREETWgLM0Pa34YfulpelaCRjG	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:29:03	3a99078dabeda46fc34785ccf1d7cf55:xoH8vnv36azPlM31ocJ2QPqdoehSv5Tb	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:29:05	082f260d5e92cd7955f622d691c7b43f:Opfmmg0jypLaKiSvexG8wAgP5Zpu1i5x	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.209.29
2018-04-21 16:29:29	c1af3c885d8de9f7d2f3b19025dd1841:BjbbhDdIGfNgKKBYOZ0r7eCez789LF0C	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:29:55	89da66e70fb59cb9d875bb8abccce9bc:jpPAPrHza8xRL0X4aU7TMPFJWaCOuPBE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:30:10	216515f4c8f2a5feaa10e53b605ab9aa:yllozc0VKHc94lYe0XmUXbdqEbuNZ3pw	Q1:提案名稱二：閒置空間_空宅空間改造,;	180.217.160.4
2018-04-21 16:30:17	804c75cdb8bb3a7b615af6332fedd1a4:IbChQjRdEZnJmoVJGZYaBKbhZs5nA6pn	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:30:28	d61497c6df93224dd006ea572e1b33de:tNA6EBumII8kj5kKRShwXd3IfCHMHMlV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:31:04	a484ef81b243cab827f77753f81a24b2:IFAezvzWok5pUDGTEXutPdZGnUhDfyfS	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:31:04	5253008ae3073593d0c8402fcb48b957:6VYwKS6WkuTwNCiwlsVWy7kB4Jfxfkue	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:31:07	d3eb1c90ccb13d03bf72b5a9635afedc:0bdryvpGLGVPrnhdrRalbDiRTYrpLFAU	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:31:20	1806f70e06cd923dfb6ecc6e810f8700:4PW6n7cXtFbrIvxajpCTkGzEvhzjyrSh	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.136.209.29
2018-04-21 16:31:35	469e1569f1b7c5e29326550158c5e674:Dmbmd8Aru7J0QoXlxIsrCwtHPZqZUmnV	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:31:54	69e9263b4e2ceec25ea4012ab797d693:MnoEfsK1yPfamiD8t69ioQLk2m4ueUXY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:32:26	19298bad3f86e35a203c11c4014c6091:185o56zAmS5vFG5RqqxkKris4d3RVJ9E	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:32:31	675edbcb9d386068b92c0aae32e078a3:5w21P57Z4UTikoBeSX4QeT7WifS5WPFH	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:32:45	3744d931926e309f05f7a9d0c44e1671:nSrwTWg7EOSjJn55Y0nvr4B4d5Rhkbs9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:32:50	dd5d18c3fe9e43d9d6a799101492a549:152AbRFnsEfiyXQpUbQXgjTo8dzZqWZC	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:33:28	376430acab802d902c86601aa060faf9:Po9ky5b5WZOgC59r7kApT7crC3NntAy1	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:33:30	91de2d4db38b1a99fca5d15877248c0e:yzEyY7O9qK46iLPhAdUv32gPlUzb6EHL	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:33:35	b351bee983c67819dfad51cdaa4ef37c:RssIN0NTYm06GqXsZMI12GTAC1Gt0lCT	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:33:50	ca84313745d178e0567895ed5ef7d376:0fcyTf5yIfQMVjadnNdgEhcTFL0iKcpU	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:34:12	77e8c057afc43eeb0e2229facc00baf0:Z1xJ1H6kgrz0DmBoTDOssOpLwAQFugEa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.217.165.137
2018-04-21 16:34:29	bdfe900791a591d9502badbf4fc3f1d3:uW179Vj5OkmpklNuBElC9Xl072LOglZN	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:34:30	d525cb0d091f9adb2568bb38f59f5ef8:hbnxWdp8yFsSpLJR3KSz44j3urMYR8Le	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:34:45	bdfe17ff20fe33afdabf37f53a11d0d0:9vGZGXhM9F1yR5zELKeE3In1i12ZkWgp	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:34:58	3c4ff8e31ab56eead041781b411b284c:fcM3GCUPotMlR4r8BPBDhLXWeXcXOfK6	Q1:提案名稱二：閒置空間_空宅空間改造,;	223.136.209.29
2018-04-21 16:35:13	71fae51d5cd0cac5a796db0aa41dacec:FcixEZxL5S1uOS8CRPkT7Sl1lenE1pSa	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:35:18	f812eeb09d5d939f74b517a8a76e02cc:lzxNdfDCUmf2ZGeTnJHaneujs4DmdgOY	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:35:25	eb9b915e233b5c7d1322ead10e262512:TC0NrYF6QqDQcXl1rxVqlmmmH4yHtFBY	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:35:58	dcaeb4bbb31734b2a8e319e937b6ff0e:UlzZ9fixMo9Jk2k47jnLJJMUJK0L4tt4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:35:59	b2be0ffa69c4e2e87671aacd578fefb4:vtzB5oqzuhcrByrWF0W40yXKudxE7lJf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:36:02	3a08a2dba07fa81fcf1f5933fd099c8a:qmMudBY4YF8kezmK9Jm43PXXFdQzCZQ4	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.217.165.137
2018-04-21 16:36:30	0fb143481848eae8c760db17949c1537:SSDbBLoF14PNnoelOJoJh3Q1aaNqRUZo	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:36:43	d7c48e4e50f24405d1f218f7302e0600:1dd76hawsB4f6Ml9BJXwHaXPZSGVx77A	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.136.128
2018-04-21 16:36:47	4705d16ff4b7269c439d8020c7920081:cVJ4TkiDlWrvhnA3hPjCNIpvoyMqfSDv	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:36:51	e021c84921331a946a4ef5571fa3c90a:DGKxX9wo4mAVkqj5QlLCpJoxc18KbXoM	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	27.52.9.217
2018-04-21 16:36:53	d10970ea9fadc7a9e289214528abf610:VrHQwc5aweyx15fP07mtEfcnpV5ST3GU	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:36:58	ba3e8af9c6cfe82403bdf2912a741523:hiTw4W9mS4auiSLsa5QHX2z1YTKPrvAA	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:37:02	d344f925c8d223333c042bc017acdda1:vT7M8rfKVfJTPCZnB1X3wED7jxY4wawo	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:37:39	fb791ade1536b9406754f509247b7616:S8ccbQ4UUnSZz2tHwv8ltgBfAfa3CHCw	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:37:41	848f9287f0cf72dbcf92e5fa1b367c82:RSSNVSQsXrkzix7edlzQVlDs50ZQZBUJ	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:38:00	d84d66d80565469f70af0de21b7fe198:V5DeW3HeKIIpUaYMgARu4nqE5s0KxTTn	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:38:21	e9b6c3a8d6f96233821144c0dc8fc87a:axtqgqrt8STfVPfHk7XrxpyNJfsz2VWy	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	27.52.9.217
2018-04-21 16:38:26	ce42926c9ad68ab6b5571899489febe5:VAsOz0NpOZ96ukoQO6yxE0alOESJqUVI	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,;	123.192.230.93
2018-04-21 16:38:33	abc3536af23159a60bd1d8327ec09331:19m3D0Fz6OOq531BgpB8YNNwznHNiJxv	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:38:59	6fb92099e9e56c6523484c13e91c90a6:9bqmpxw9bSUW2CEECSbSu4yiMaMTWLAA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.2.166
2018-04-21 16:39:08	694f84da84f94ba3202f241579e3d6ae:qGyix96iV0uu0qErvURYihCH4Bpf3Bzz	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:39:33	c72c5ba44e4766e943440f67b599e91f:60ewp1R9tCay3g2Hbp9whDv3jUTTu6KG	Q1:提案名稱二：閒置空間_空宅空間改造,;	27.52.9.217
2018-04-21 16:39:41	67e7193c636e3e116dda21a55f0ba2fb:qD13pDMLC53GNiKnnCa9p1lz4iy9CSd1	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:39:41	555c5c25ab47575e09d7da4fdb55055d:UCxAlwrYGN6derWkRBwPFxMa5t9KA8Vo	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:39:43	b017bb021469d574c9e08bbb3944a9b6:ZvmcOTCcfkzJ1RmogzhpmO0fLooYNZW2	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:39:48	eb37f2c5d1954f1e209c7866c1ac690c:rU0ZG0L3A23rvZqopXh1m5uBLfNClIjE	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.136.128
2018-04-21 16:39:53	b0aad81c429f3c3658d22366cee90be0:dBCxeErFecjcQPWcQkavL0tnCGE7rnNX	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:40:17	cc8358b3709cc64e491741c96b06a73c:OpK0fPJBgL7zyx8dNgyMRlhrev19GMuA	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:40:26	92f1a6f90cb7df51362771924e2372de:E0FMFNa62JvfSa3rDOs9TxZj6uxOXK49	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:40:47	1dae1a2200e57b1cbb51fc98c94f3767:9XbqLO2O6yv4eLZ8yURrIOOb9TW0ekFK	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:40:48	a1cb113c371d64958ed235d9300b0f2e:s1gXzDmkIynn7NbNhpIMMA5axVztR2fu	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:40:54	204eeeb78c9222949ae12120b88a2758:4ERjRHYU8ABgxHnpa2iFEArHX0Xz3f88	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	27.52.9.217
2018-04-21 16:41:25	b39f12984d3a3d4d409d339ada69eb1c:mZhKEuDI2XMmf2VYKIPHDNctEK0rSfXC	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:41:25	d5a59d67698efed5911fdcee8e015d7c:Qt1liYf7MUAJOQy9iPqRRJvYYXKqt2U8	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.136.128
2018-04-21 16:41:56	15e76a06fe91fdb4b0213e6df959620b:9X04t1U47xprwdbvoHQh2m3x6PYTkrsO	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:42:07	4da0ec4023a9e3150f34f0ecdc4901bf:oKBMrEWgq04p2G59QMtjM6CwAN6yQAJI	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:42:07	53fcb641f87e6485d3db14c14b7f600e:qfJYCiO7Y4wMec9I5IBnyRq6kwkyLD2t	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:42:40	c70192df7b0bef87c8fa5c2c64bc9253:IoWRKN6MRB9S9n2Rkogc3dANt6djb8kh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.217.191.54
2018-04-21 16:42:55	39026c631da8c53efadcddd3a158e6cb:GMnIfhgjianuNIb3UEhkk4doslyO5g6L	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:42:54	68bdd47c1cdda9079bc9d2fd376b2f39:qj9o6vtNnutUrh5SFaPJ3mZWCLJchPtW	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:43:12	b9678d08f460ad79500632ac1867d48b:ghZUik9XuOTeQu0SOs3MEPc7ORLBsopD	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:43:23	2ae7370024270739ccaaa43a16dc9615:9fjkHOuVMjWyLv1QnZMlysWTyJBDnd37	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:43:33	abd0b3d4265b4dc62ab1343de71ae31b:KWFCwVi7QwsxgPwpYZjXwN8ofGKKOTjj	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:43:41	531a8ec0283acc6926b1e54565104a69:a187028oj5nWmXd70XNGMecffj3tisnf	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:44:38	cd9dce154d2ae07b035bc985f1827310:DHxKoo7h93K7IAYCUw8u4t6amGqjdBby	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:44:37	7a2d2d08dd12887fbdec39abda9e5454:KfwxWCZcarRNrI3VBnS8OP0spuhuGG76	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	223.136.136.128
2018-04-21 16:44:47	65ea97f4cf30d03bf9cd5a35d7e77b47:CLeQqSSF0itBoDw6DgiTlNgfucpXste3	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	180.217.191.54
2018-04-21 16:44:54	4c4be7cb0a3237d6931a4295b0eea871:lMPR5UHdwz7OR0pccxBUdUQUb0cVUq4u	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:44:57	b07d3f4956a8d4bc575b8469c1cb8d67:KPmz2qieFtPrXwQIZ1vjwWMe4JNHnF4q	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:45:03	fe12dc6e30a10be806a7f72c14a2d9e5:KFbZosUrKcFNTZksEF57YUVACdfC5W0d	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:45:15	ba6b1be3234748ce558ade13c4aa8857:fj5frr9r1lGhCQC3vLjOAeH4BOO99HJF	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:45:29	061344d3a5ef6e77f0f6d55eca1aea7e:MPPRnRelDJjGXUHgJyJZGxZIBJgGDqvE	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:45:51	eced02f1752fc61990a10ee395a5d3ba:VkOZmqq0WNMv1h5TUdq14yv94T3dPVY9	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:45:51	5b1448d4fca461e0a70a948ae2af2a00:TtUQo00urGoK7lTlpAMbXlTxPuek46RV	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:46:14	b63a446a8e45d500bc885577d1ea6be3:30fxIH3ct3W4SmXY587Yo706IbSdGw7T	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.159.67
2018-04-21 16:46:35	d304ca76d4ec9b644c38c0edb5f338d6:KEFKEe7YZgbbtly1Pa8SVDfnOcyvdKsg	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:46:44	1b93572456cc6c688914816dad3f913d:EyDEtvvhaKKgsfTtvcUwqL0NfdK7Mmlh	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	114.136.72.185
2018-04-21 16:46:45	0bfb7d3d7946f4a518eff5f444203bcb:fYEvZnQCSSzVgs3vbVFq0fZ1J8M9HSNt	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	110.26.228.146
2018-04-21 16:47:01	ff08f442dcab567c988d75d8c2bb904f:tJTElXaLQf4kajSOkJ0UBvLYQUmKG76b	Q1:提案名稱三：活化社區青年參與_以松山區為例,;	114.136.253.83
2018-04-21 16:47:19	08f628dd94a96211b2f5a67aeda72941:6qj7HolwRGZ0NGSASuChrvXv3vtpkWa3	Q1:提案名稱二：閒置空間_空宅空間改造,;	42.77.63.187
2018-04-21 16:47:21	a8a5fcfdeb49492c66b268073b359984:nOyc4HzVyE7wAYPWVeX0SV42g3Fv7s54	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	111.250.66.230
2018-04-21 16:47:33	8518a3bc911dc82e72a93e8f7940e157:T79XzZyFu8rd1iUWf5s8NzrgjrcMgvqC	Q1:提案名稱二：閒置空間_空宅空間改造,;	114.136.127.189
2018-04-21 16:47:40	70f1f0369ba3014015ee61a50cbf17ec:wxubxnnwyZJq9kzV9LvvQWCYBkq1mEAA	Q1:提案名稱一：翻轉公園_滿足孩童身心發展	,提案名稱二：閒置空間_空宅空間改造,提案名稱三：活化社區青年參與_以松山區為例,;	118.166.2.166
