2018-04-19 00:02:07	451484d9f7da5b3d33567d51a92291df:7dzLQNzquYlCvgeK5q1diZrbZ3S6MztG	Q1:安養平民化	,與自然共生，社區老幼共好	,風華再現通化商圈	,福州山觀景秘徑	,;	118.166.48.151
2018-04-19 15:10:49	9fb948df115a55ec1fc66cab14df16a3:IPhiUwv3fizwu6HVjbY3oUQ2JLMkoq06	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.9.196.114
2018-04-19 15:12:11	7b35b410faf0d530e076308d602245b8:ZJtd0rzAVCDLZkUzG87agCq6Od6xHQo1	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.9.196.114
2018-04-19 15:19:22	7962d68386e72485ae28d942182a8364:p44PjJcilyVSDGcZSWKTgGvYX21X0gYK	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	27.52.4.108
2018-04-19 15:19:44	c2f29e9458122fc694dbba7fa1c7638e:mixMPLpavVtwI2EVvX8CUo1IFKg55dHg	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	120.127.47.212
2018-04-19 15:20:25	f83cb357978e1b6d1d3616aa13ebaafa:D53K3XRpae4YcL7a4ryTTyGENIOhOTOK	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	180.217.185.149
2018-04-19 15:20:57	3e78daaaa59910558eae43f99cf5a9d6:SLOcnN4n173faj3ncMHCx4ADW9w6Ro91	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,;	172.28.16.204
2018-04-19 15:22:50	ed15c6d8fd0bb9799366df09ed8ae760:mBzDWiiEUnfSbanfijDPXhjYF6PJBjxk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 15:23:33	79f223ca7d3f15bb521cb567f8420fe7:8dcORjl4nDeDdD7Bv9sGnuL3xDjdgCsd	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	211.72.109.157
2018-04-19 15:23:34	5ea68aae36fdb97e01ebdf8d4075900b:F5OiilU99j1PF2OXxmrF1JCmjkeTUVxt	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 15:25:04	fd91249e10a05ec7ec39e0c3e0e7a7a2:LQUYZcPBHkwKeaJR8HBzJleyUmdi1IAR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	61.216.130.235
2018-04-19 15:25:18	9568f86c733160186bc17fdf40131bf1:zpT7zX4Bp90fmQXe8ufMLwEEuiQ32XmZ	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,福州山觀景秘徑	,;	172.28.16.204
2018-04-19 15:26:35	990df683bab54db647992afb1c4ae0df:AYZsTMsKQkczmpyyR1I3xhLofPrrmsXG	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	223.140.127.87
2018-04-19 15:27:30	8e071d3c58786fb9610b4ad8443b0f88:nQ31oRUBqhl6k8IXKGoeLNEMMeRirYbA	Q1:安養平民化	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	172.28.19.72
2018-04-19 15:28:05	7bd32604f479f80e3973edd9f481f676:cCBf5czulzB0joGW1CFT9K6mWkDBFWWj	Q1:安養平民化	,綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,福州山觀景秘徑	,;	115.82.114.198
2018-04-19 15:28:39	9d003d40ce8afb2cc97e31236ca24883:zxPJrj56P8TkkSzrOCO0PyGmxvqWdKuU	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:29:36	badbd23f025fa87c977531838b18e2c7:PrR00xgJvYYIzFm0hECmNeVRQNf9Iy86	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,捷運科技大樓站の第2隻腳	,;	172.28.19.72
2018-04-19 15:30:30	2a33a96a48e0a6348816c5287e72b038:eH6N7eOW5wzbx2vfuVe8iOjjhCNF1zfk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	223.140.127.87
2018-04-19 15:30:48	92c4f06e458276d1c378834a72e62fce:MfmWX2kswflpwQFiLcuUze2iXPGYLAxC	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:31:43	0fb1f37ce0ca9063fe78758f539c2e04:Gx3RTdL3BjM0DSHhitGHKGza6Wo2n1wZ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:32:41	e174ce127cd5a6a64a0124ef5dabe1d7:7Rckn1b8AV4mDFhzCYLNMAoIxUgc1v7F	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:33:12	cbb839b7ed14611cbda85ecd0c1910b6:COFwY3VP0xFz827Oe2ux9wcDSY59ToUA	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,福州山觀景秘徑	,;	180.217.175.185
2018-04-19 15:33:45	58e2bc80f028d05705003c524c8a77b2:mpFTNeGf8WT3l84Wdj41IPtp6KmgavRR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:34:48	dbdb8afcb0186c9ece31dec9b31683e8:FHSQgeBiKZHWZdnzp1eFMV6aKq4URg5z	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,;	10.254.248.218
2018-04-19 15:35:22	0b18f443b86ca6a8cd9689d9152ca55f:CkU0MP6QimU1aoPcXc9h2S1k7bJxh9Qh	Q1:綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,福州山觀景秘徑	,;	210.71.216.252
2018-04-19 15:35:30	bc2819ea31faa4a0f318dfce3e9904e7:g33IAGLW7tAgxa5ylVY3rPOgMlxhbUek	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:36:28	edfecc0370c9a8b2390965d8b2cddc2f:7IYj3ijHDTS0NIAinDEdPjntM8nngodo	Q1:米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,;	223.140.151.150
2018-04-19 15:38:10	1fbb442f7fad353683ce48186b330946:9Z5EFflDwPZYyZmrueBIDMzVFfs4SziJ	Q1:安養平民化	,綠能台北－由腳做起	,風華再現通化商圈	,福州山觀景秘徑	,;	10.254.248.218
2018-04-19 15:38:17	5fd02da4a3d37f87ffd7e8b793b609fe:PlEqxiLoFbuT3NtrGMk08KJ0e9aL59Hb	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:39:17	ae84e3b27737a6a82efa335606d3c8e9:xprTxIx9mEdK9j4UThaPfAXQP3RcZuD4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:40:06	98064ced4e37c15f20e4bb8532e75d1e:gmnuJDR6lw20a3okFWixqYzHDA78yihC	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:40:55	a1705bc60b4b9158a43abee7a2faf1e2:NLLSLApxGh9HOfbD6cZDygNvdH1ehaOR	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:41:29	e77fc100222fb12cb272b57e27a297d2:i9TnMdkpr29rs71SrVmwxUgBJ4FZJSje	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 15:42:16	f7a09a70406d02326f24f0edf29e3b5d:M7EDjgaLER393DuymNGqcRBKxzQ7FF3F	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:42:54	3a8ea31441a7b0111ff6fc19a689e932:7zyMXV2yJpsY0hYfV1sJeYVY3wRaWibr	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	101.15.162.27
2018-04-19 15:44:14	fd80112ab90742aa7bd0034c41bff21f:WlPMmLXcZ95fz1038sYcjnA6eXhyBELN	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 15:44:46	a81d65a4c7ad7fd5fffc35859d2f0b5e:U2fo0J0XOUtgFHF3n5jTvCw2JwwCo1bk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:45:10	954e954db8139416fe364ab553407a33:W3Hv2GmmVxbuvGpElbs5qq9o3GjWJFHP	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:46:04	628d7aff1d53d0cf4eb61ad59d05afe3:3P0VhS5tvad3x8a7sFSZI4JEAU8Owr9W	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	111.184.20.65
2018-04-19 15:46:35	9834fadc6002837ac16a82e2b48c5857:ECjBvdGzWhXnoZXTqO8L4IQQH6VPNTd5	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:46:53	e9875c06260801b7379d6df66b787082:1MkDjTg0SOyI35keqMqV16xOFGU6Dxbj	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:46:56	9724069d2c188b8b89b49b39d209643a:csO8SfGatIwcro6TUA360h3uOoM3ojJD	Q1:與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,福州山觀景秘徑	,;	49.217.0.22
2018-04-19 15:47:24	7899e0f10fad7ac67e5016c291c1ad71:SkiLhdy0oSWtlPyWdfhDMvLgdSGtA8RB	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:47:48	7710fb693719feacb89a67911474079e:N4B77ObvpdnF1lc6L3xd4oqQWqnsUI8S	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	223.140.127.87
2018-04-19 15:47:50	26fb33572315e865b0c6ca9cb79f44d5:13u3COvFMD2XKKujlTa75rCiwqvxJNzB	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:48:03	fec0aac6876310f87b4be237a2bfd0f9:wBmuYgaZRbhSnCERydUwUAhnWq7kz0ba	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:49:10	ea14573c0c5cdb8cd9f9a6d3e4d83061:iqZQOrQvUOXL6v7KyDMXTkd4Lx0eg7Zm	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:49:11	89358f2f6def419a9660c2dbb77ca4d8:OSRUgpQXJwy3OXu1ishXdm7lcf9Qt708	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:50:17	20507396da626caffb936084d74dd9b0:m6kC5at1ucicaMaofjezSSdcwB0bSdtU	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:50:46	21a1b4f93882b1cf67cbc1a847bbdef0:O1cjfghbYRlVYiTH40LahfygG3mG4Up6	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,;	172.28.19.72
2018-04-19 15:50:50	3de3f8d3aa3fc5b25f0463ce40979368:cN0lcEjhJlLeDqYFiMVLpyKqwaNtGiKi	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:51:14	b807c9687df4e793f5cc3381868fa6f9:m77qFABsSLIxrJJY3nej4uQknD9LYTlf	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 15:51:32	7b931533e15b6e7ca79984224944bca8:9oydED41O9FkSgtynlNuBDAVi042mnb4	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:53:09	f9af611f02cf243464c6145334154a73:eXawAlfss5yCgSlwRq6BGGPC3r8Tgpv1	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:53:10	b0386cbef110493dea3ef2a1a1056e0c:tdSzSNhzYZ8foVBoS0TKPUVTU1gobM2z	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:54:24	eec075302dc103b6bb889a125b614e25:l5Pr2Up6BbakSuWtl5WTWjh6CVN6BqwO	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:54:44	aef518f1f42a09261df5e4c12c79036c:vAXo8EX3aGgw4eFWfzLD7MWSLX37NVar	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:54:53	08c263f4de6b7ff8188b265dc607969c:91J7oAhleVqB8hRGsfu9tBxjMegp8UPk	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 15:54:58	7fa1e3ae7d2cc7e852e1770b3ce448c7:4rXSvAQAouSySjTk5msu9VQRZE3i9fl5	Q1:綠能台北－由腳做起	,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	172.28.19.18
2018-04-19 15:55:26	9dece38d03ee8cdeaf06d64e8bb5e6ef:7tNF1GiOrMtP69V6wDrN1Vpa7B8hyB9P	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:56:19	5ff31b6f00843e0c22984a5a09b3cb7d:nJNOODGkD4ozfO2foA3PBaQTcXkU9E1q	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 15:56:30	f7f0831dab3f019d8427116795b08d88:t8hkcU1e3UZ193TMc18Wr1kC26OSKiR5	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:57:15	4fcbbfb1d926fcc185c2a687163cf810:GKhO4nW4H1teo5ft8ZEi8mDuudtidvUw	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 15:57:30	9a8bbc77ffb85ee0beeb788386221623:o00qd4FFxWKAnzeJHHcq2loyVrswfz9p	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:58:32	5f6765beba4516705d9867982d7d8300:vBW6eYYKJsniWqZ1C8r7nrl0yfsOYfbM	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 15:59:32	0102d1cb4865dec9cd239781b3cc0f09:yxLjuJbMynHOokP2IkTKI9LKzQW0Z6E6	Q1:安養平民化	,米煮的大安區：食堂交流	,安全大安，美麗未來	,風華再現通化商圈	,;	172.28.19.72
2018-04-19 15:59:44	6d7c9a188ebc21890bdd273a906abe29:2JDGswXg2OB9JPNeY2xCStVyBOjk7wJ1	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:00:47	c4dc0e3c3af2b029ab2b9ec1312f5153:C02331aJekSvJqLJrmbkbR7JTjSNGYGt	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:01:51	4b2d0ef9dd4c5e35a1891dccb0323b44:aS4hPSDinZxzwVhLST81Hfylh0dAok4n	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:02:52	f61c80070c5237efdaedb9a805ad1236:toljty2elsmRtGYXZPUIgUvG91XX58kS	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:04:12	2804e996342cfcaa9b734f92b21a8321:6NIbDs0jkR6VDEbnwotFqdTPxIR6UeQz	Q1:安養平民化	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	49.217.228.29
2018-04-19 16:04:16	7220dfd47bd97509811f33117aa58ee5:nsPJrjykruo67nqFbZw7tOkGulTRyZEJ	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:04:47	1ad028d30d9c4619d1de0cc20a159a88:6j7HZ73TkoJgh9ckJjQgSxMYF8v9ZS7j	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 16:05:11	71fa8b6e0fc087ba24f4b40fc1a989d9:jk7BrEUnROWAjaQYrCRA9BLonhTcAnSk	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:05:55	f926efb50bff06e895b2b56004b256c9:AEbpr27uVpwHRurcvSDZZaq73au8X4Kx	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	172.18.84.32
2018-04-19 16:07:08	0a9db160a55eb9338d0f3542d16760de:JNcdymEK7U4AGVs3V0XUQqZlcFKXbdjO	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:07:25	29416a78fe1e1310d98491b6d96a73a4:n1W3bN3U87tbGgkVw5eJyelpZtjY3vxn	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 16:07:57	a5f42c30959f25905b6200a449ac6190:ZUEN5MbJbLORV10tG9nhFN25lsdQdiei	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 16:08:03	7504996658a13ae7f81196099233eeec:jG84IDspoPzCmSKRjchbZirFh11H4Mh3	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:08:11	04c501548133a769b236b5989fa31c66:O2GvCF90OlVp7fFtAXdqjpmX0Vg14oAA	Q1:綠能台北－由腳做起	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,風華再現通化商圈	,;	10.254.248.218
2018-04-19 16:09:00	50b50e1b4ccb539d79a959084e064d39:erzpCEX6oQ46jlUt7ir2D6JNlXw9yhjv	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:09:06	981fdb12b03330353c006f5482188881:xjfvyRMRvR8DDC5pHGWkYR5ZH232Ku2R	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
2018-04-19 16:09:14	54eff07d2d45d1b1f83e7f1cddd5545d:aBWhPZFaplLPrwzXpSDUiATJi0Eg26be	Q1:安養平民化	,綠能台北－由腳做起	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,;	1.200.193.86
2018-04-19 16:10:04	798fee5cd5bebf3abecb863f5742212d:mkcVJ5RcpWu5UximsPTXa7lEYVkhHgV7	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	49.215.255.5
2018-04-19 16:10:53	37dd883ab968a27c65acf6791f407538:eYTjXjcdPySYjR6PQjzyPDLX8RztDT0d	Q1:安養平民化	,綠能台北－由腳做起	,米煮的大安區：食堂交流	,與自然共生，社區長幼共好共樂,安全大安，美麗未來	,捷運科技大樓站の第2隻腳	,風華再現通化商圈	,福州山觀景秘徑	,;	114.136.126.195
